9877	582	733	Fixation	548.667	730.5	12	----	
9878	582	733	Fixation	551.231	730.692	13	----	
9879	586	730	Fixation	553.714	730.643	14	----	
9880	586	737	Fixation	555.867	731.067	15	----	
9881	485	736	--------	-9999	-9999	0	----	
9882	253	770	--------	-9999	-9999	1	----	image-10
9883	94	806	--------	-9999	-9999	0	----	
9884	91	803	--------	-9999	-9999	1	----	
9885	93	788	--------	-9999	-9999	2	----	
9886	87	788	--------	-9999	-9999	3	----	image-10
9887	90	792	Fixation	90.25	792.75	4	----	
9888	90	784	Fixation	90.2	791	5	----	image-10
9889	90	788	Fixation	90.1667	790.5	6	----	
9890	90	788	Fixation	90.1429	790.143	7	----	
9891	90	788	Fixation	90.125	789.875	8	----	
9892	93	781	Fixation	90.4444	788.889	9	----	
9893	93	781	Fixation	90.7	788.1	10	----	
9894	96	784	Fixation	91.1818	787.727	11	----	
9895	93	784	Fixation	91.3333	787.417	12	----	image-10
9896	96	781	Fixation	91.6923	786.923	13	----	
9897	91	799	Fixation	91.6429	787.786	14	----	image-10
9898	94	803	Fixation	91.8	788.8	15	----	image-10
9899	94	799	Fixation	91.9375	789.438	16	----	
9900	94	799	Fixation	92.0588	790	17	----	
9901	97	799	Fixation	92.3333	790.5	18	----	
9902	94	799	Fixation	92.4211	790.947	19	----	
9903	94	803	Fixation	92.5	791.55	20	----	image-10
9904	97	803	Fixation	92.7143	792.095	21	----	
9905	91	806	Fixation	92.6364	792.727	22	----	
9906	97	792	Fixation	92.8261	792.696	23	----	
9907	99	781	Fixation	93.0833	792.208	24	----	
9908	122	771	Fixation	94.24	791.36	25	----	
9909	490	770	--------	-9999	-9999	0	----	
9910	519	771	--------	-9999	-9999	1	----	
9911	519	768	--------	-9999	-9999	2	----	image-10
9912	523	760	--------	-9999	-9999	3	----	
9913	523	760	Fixation	521	764.75	4	----	
9914	530	753	Fixation	522.8	762.4	5	----	
9915	526	757	Fixation	523.333	761.5	6	----	
9916	530	753	Fixation	524.286	760.286	7	----	image-10
9917	526	753	Fixation	524.5	759.375	8	----	
9918	526	753	Fixation	524.667	758.667	9	----	
9919	523	753	Fixation	524.5	758.1	10	----	image-10
9920	523	753	Fixation	524.364	757.636	11	----	
9921	523	753	Fixation	524.25	757.25	12	----	image-10
9922	523	760	Fixation	524.154	757.462	13	----	
9923	519	764	Fixation	523.786	757.929	14	----	
9924	519	768	Fixation	523.467	758.6	15	----	
9925	519	764	Fixation	523.188	758.938	16	----	
9926	516	767	Fixation	522.765	759.412	17	----	
9927	516	764	Fixation	522.389	759.667	18	----	
9928	519	768	Fixation	522.211	760.105	19	----	
9929	516	764	Fixation	521.9	760.3	20	----	
9930	519	764	Fixation	521.762	760.476	21	----	
9931	516	767	Fixation	521.5	760.773	22	----	image-10
9932	586	778	--------	-9999	-9999	0	----	
9933	612	772	--------	-9999	-9999	1	----	
9934	612	772	--------	-9999	-9999	2	----	
9935	612	772	--------	-9999	-9999	3	----	image-10
9936	616	769	Fixation	613	771.25	4	----	
9937	616	765	Fixation	613.6	770	5	----	
9938	617	757	Fixation	614.167	767.833	6	----	
9939	305	780	--------	-9999	-9999	0	----	
9940	157	824	--------	-9999	-9999	1	----	
9941	153	809	--------	-9999	-9999	2	----	
9942	153	809	--------	-9999	-9999	3	----	
9943	156	809	Fixation	154.75	812.75	4	----	
9944	153	805	Fixation	154.4	811.2	5	----	
9945	153	802	Fixation	154.167	809.667	6	----	
9946	111	814	Fixation	148	810.286	7	----	
9947	111	818	Fixation	143.375	811.25	8	----	
9948	111	814	Fixation	139.778	811.556	9	----	
9949	111	811	Fixation	136.9	811.5	10	----	
9950	111	811	Fixation	134.545	811.455	11	----	
9951	111	814	Fixation	132.583	811.667	12	----	
9952	117	811	Fixation	131.385	811.615	13	----	
9953	143	801	Fixation	132.214	810.857	14	----	
9954	143	798	Fixation	132.933	810	15	----	
9955	143	805	Fixation	133.563	809.688	16	----	
9956	140	801	Fixation	133.941	809.176	17	----	
9957	143	798	Fixation	134.444	808.556	18	----	
9958	139	798	Fixation	134.684	808	19	----	
9959	143	805	Fixation	135.1	807.85	20	----	
9960	143	805	Fixation	135.476	807.714	21	----	
9961	143	805	Fixation	135.818	807.591	22	----	
9962	139	798	Fixation	135.957	807.174	23	----	
9963	140	801	Fixation	136.125	806.917	24	----	
9964	139	798	Fixation	136.24	806.56	25	----	
9965	139	790	Fixation	136.346	805.923	26	----	
9966	139	794	Fixation	136.444	805.482	27	----	
9967	140	805	Fixation	136.571	805.464	28	----	
9968	143	798	Fixation	136.793	805.207	29	----	
9969	185	807	Fixation	138.4	805.267	30	----	
9970	218	808	--------	-9999	-9999	0	----	
9971	221	809	--------	-9999	-9999	1	----	
9972	221	805	--------	-9999	-9999	2	----	
9973	224	809	--------	-9999	-9999	3	----	
9974	221	801	Fixation	221.75	806	4	----	
9975	234	806	Fixation	224.2	806	5	----	
9976	315	806	--------	-9999	-9999	0	----	
9977	315	795	--------	-9999	-9999	1	----	
9978	318	799	--------	-9999	-9999	2	----	
9979	315	798	--------	-9999	-9999	3	----	
9980	315	795	Fixation	315.75	796.75	4	----	
9981	318	795	Fixation	316.2	796.4	5	----	
9982	351	800	Fixation	322	797	6	----	
9983	351	800	Fixation	326.143	797.429	7	----	
9984	344	796	Fixation	328.375	797.25	8	----	
9985	351	800	Fixation	330.889	797.556	9	----	
9986	351	796	Fixation	332.9	797.4	10	----	
9987	351	789	Fixation	334.545	796.636	11	----	
9988	351	793	Fixation	335.917	796.333	12	----	
9989	351	793	Fixation	337.077	796.077	13	----	
9990	315	791	Fixation	335.5	795.714	14	----	
9991	312	791	Fixation	333.933	795.4	15	----	
9992	312	787	Fixation	332.563	794.875	16	----	
9993	308	791	Fixation	331.118	794.647	17	----	
9994	279	797	Fixation	328.222	794.778	18	----	
9995	276	797	Fixation	325.474	794.895	19	----	
9996	279	793	Fixation	323.15	794.8	20	----	
9997	276	797	Fixation	320.905	794.905	21	----	
9998	279	793	Fixation	319	794.818	22	----	
9999	273	793	Fixation	317	794.739	23	----	
10000	247	795	--------	-9999	-9999	0	----	
10001	247	799	--------	-9999	-9999	1	----	image-10
10002	247	795	--------	-9999	-9999	2	----	image-10
10003	247	795	--------	-9999	-9999	3	----	
10004	244	806	Fixation	246.25	798.75	4	----	
10005	240	802	Fixation	245	799.4	5	----	
10006	240	802	Fixation	244.167	799.833	6	----	
10007	240	802	Fixation	243.571	800.143	7	----	
10008	240	799	Fixation	243.125	800	8	----	
10009	244	806	Fixation	243.222	800.667	9	----	
10010	321	795	--------	-9999	-9999	0	----	
10011	351	804	--------	-9999	-9999	1	----	
10012	351	804	--------	-9999	-9999	2	----	
10013	347	800	--------	-9999	-9999	3	----	
10014	354	800	Fixation	350.75	802	4	----	
10015	351	800	Fixation	350.8	801.6	5	----	
10016	351	800	Fixation	350.833	801.333	6	----	
10017	347	796	Fixation	350.286	800.571	7	----	
10018	347	796	Fixation	349.875	800	8	----	
10019	354	800	Fixation	350.333	800	9	----	
10020	422	792	--------	-9999	-9999	0	----	
10021	425	793	--------	-9999	-9999	1	----	
10022	428	796	--------	-9999	-9999	2	----	
10023	431	789	--------	-9999	-9999	3	----	
10024	431	786	Fixation	428.75	791	4	----	
10025	428	789	Fixation	428.6	790.6	5	----	
10026	428	785	Fixation	428.5	789.667	6	----	
10027	447	794	Fixation	431.143	790.286	7	----	
10028	451	790	Fixation	433.625	790.25	8	----	
10029	451	790	Fixation	435.556	790.222	9	----	
10030	341	803	--------	-9999	-9999	0	----	
10031	341	803	--------	-9999	-9999	1	----	
10032	341	800	--------	-9999	-9999	2	----	
10033	341	800	--------	-9999	-9999	3	----	image-10
10034	344	796	Fixation	341.75	799.75	4	----	
10035	341	800	Fixation	341.6	799.8	5	----	
10036	309	805	Fixation	336.167	800.667	6	----	
10037	286	808	Fixation	329	801.714	7	----	
10038	283	811	Fixation	323.25	802.875	8	----	
10039	283	808	Fixation	318.778	803.444	9	----	
10040	286	808	Fixation	315.5	803.9	10	----	
10041	286	808	Fixation	312.818	804.273	11	----	
10042	286	804	Fixation	310.583	804.25	12	----	
10043	283	804	Fixation	308.462	804.231	13	----	
10044	286	812	Fixation	306.857	804.786	14	----	
10045	283	808	Fixation	305.267	805	15	----	
10046	286	808	Fixation	304.063	805.188	16	----	
10047	318	806	Fixation	304.882	805.235	17	----	
10048	321	810	Fixation	305.778	805.5	18	----	
10049	321	810	Fixation	306.579	805.737	19	----	
10050	325	810	Fixation	307.5	805.95	20	----	
10051	321	810	Fixation	308.143	806.143	21	----	
10052	341	803	Fixation	309.636	806	22	----	
10053	402	806	--------	-9999	-9999	0	----	
10054	405	803	--------	-9999	-9999	1	----	
10055	405	803	--------	-9999	-9999	2	----	
10056	405	803	--------	-9999	-9999	3	----	
10057	405	799	Fixation	405	802	4	----	image-10
10058	405	799	Fixation	405	801.4	5	----	
10059	437	804	Fixation	410.333	801.833	6	----	
10060	460	802	Fixation	417.429	801.857	7	----	
10061	460	802	Fixation	422.75	801.875	8	----	
10062	463	802	Fixation	427.222	801.889	9	----	
10063	460	798	Fixation	430.5	801.5	10	----	
10064	460	802	Fixation	433.182	801.545	11	----	
10065	460	798	Fixation	435.417	801.25	12	----	
10066	457	794	Fixation	437.077	800.692	13	----	
10067	457	798	Fixation	438.5	800.5	14	----	
10068	460	798	Fixation	439.933	800.333	15	----	
10069	492	803	Fixation	443.188	800.5	16	----	
10070	515	800	--------	-9999	-9999	0	----	
10071	511	808	--------	-9999	-9999	1	----	
10072	511	804	--------	-9999	-9999	2	----	
10073	515	800	--------	-9999	-9999	3	----	
10074	-9999	-9999	--------	-9999	-9999	0	----	
10075	-9999	-9999	--------	-9999	-9999	1	----	
10076	547	849	--------	-9999	-9999	0	----	
10077	551	776	--------	-9999	-9999	1	----	
10078	565	766	--------	-9999	-9999	2	----	
10079	564	770	--------	-9999	-9999	3	----	
10080	565	766	Fixation	561.25	769.5	4	----	
10081	564	777	Fixation	561.8	771	5	----	
10082	564	777	Fixation	562.167	772	6	----	
10083	564	777	Fixation	562.429	772.714	7	----	
10084	564	784	Fixation	562.625	774.125	8	----	
10085	560	784	Fixation	562.333	775.222	9	----	
10086	518	797	Fixation	557.9	777.4	10	----	
10087	518	790	Fixation	554.273	778.545	11	----	
10088	518	793	Fixation	551.25	779.75	12	----	
10089	521	797	Fixation	548.923	781.077	13	----	
10090	518	793	Fixation	546.714	781.929	14	----	
10091	518	793	Fixation	544.8	782.667	15	----	
10092	518	793	Fixation	543.125	783.313	16	----	
10093	521	797	Fixation	541.824	784.118	17	----	
10094	518	797	Fixation	540.5	784.833	18	----	
10095	518	797	Fixation	539.316	785.474	19	----	
10096	621	794	--------	-9999	-9999	0	----	
10097	639	810	--------	-9999	-9999	1	----	
10098	639	810	--------	-9999	-9999	2	----	
10099	639	806	--------	-9999	-9999	3	----	
10100	639	803	Fixation	639	807.25	4	----	
10101	642	806	Fixation	639.6	807	5	----	
10102	640	795	Fixation	639.667	805	6	----	
10103	470	791	--------	-9999	-9999	0	----	image-10
10104	250	792	--------	-9999	-9999	1	----	
10105	118	822	--------	-9999	-9999	0	----	
10106	115	836	--------	-9999	-9999	1	----	
10107	119	837	--------	-9999	-9999	2	----	
10108	119	837	--------	-9999	-9999	3	----	
10109	122	840	Fixation	118.75	837.5	4	----	
10110	118	833	Fixation	118.6	836.6	5	----	
10111	90	853	Fixation	113.833	839.333	6	----	
10112	97	850	Fixation	111.429	840.857	7	----	
10113	93	850	Fixation	109.125	842	8	----	
10114	93	850	Fixation	107.333	842.889	9	----	
10115	97	854	Fixation	106.3	844	10	----	
10116	94	857	Fixation	105.182	845.182	11	----	
10117	97	850	Fixation	104.5	845.583	12	----	
10118	97	854	Fixation	103.923	846.231	13	----	
10119	97	854	Fixation	103.429	846.786	14	----	
10120	97	854	Fixation	103	847.267	15	----	
10121	142	852	Fixation	105.438	847.563	16	----	
10122	142	856	Fixation	107.588	848.059	17	----	
10123	142	852	Fixation	109.5	848.278	18	----	
10124	145	856	Fixation	111.368	848.684	19	----	
10125	145	859	Fixation	113.05	849.2	20	----	
10126	155	853	Fixation	115.048	849.381	21	----	
10127	197	862	--------	-9999	-9999	0	----	
10128	200	858	--------	-9999	-9999	1	----	image-10
10129	194	858	--------	-9999	-9999	2	----	
10130	200	862	--------	-9999	-9999	3	----	
10131	197	865	Fixation	197.75	860.75	4	----	
10132	197	862	Fixation	197.6	861	5	----	
10133	197	865	Fixation	197.5	861.667	6	----	
10134	254	857	Fixation	205.571	861	7	----	
10135	264	861	--------	-9999	-9999	0	----	
10136	264	861	--------	-9999	-9999	1	----	
10137	261	857	--------	-9999	-9999	2	----	
10138	261	857	--------	-9999	-9999	3	----	
10139	264	854	Fixation	262.5	857.25	4	----	
10140	283	858	Fixation	266.6	857.4	5	----	
10141	290	855	Fixation	270.5	857	6	----	
10142	290	855	Fixation	273.286	856.714	7	----	
10143	293	855	Fixation	275.75	856.5	8	----	
10144	293	852	Fixation	277.667	856	9	----	
10145	293	852	Fixation	279.2	855.6	10	----	
10146	290	852	Fixation	280.182	855.273	11	----	
10147	290	852	Fixation	281	855	12	----	
10148	369	852	--------	-9999	-9999	0	----	
10149	398	864	--------	-9999	-9999	1	----	
10150	398	860	--------	-9999	-9999	2	----	
10151	398	856	--------	-9999	-9999	3	----	
10152	398	856	Fixation	398	859	4	----	
10153	398	856	Fixation	398	858.4	5	----	
10154	395	853	Fixation	397.5	857.5	6	----	
10155	398	856	Fixation	397.571	857.286	7	----	
10156	398	853	Fixation	397.625	856.75	8	----	
10157	395	853	Fixation	397.333	856.333	9	----	image-10
10158	395	853	Fixation	397.1	856	10	----	
10159	395	849	Fixation	396.909	855.364	11	----	
10160	455	859	--------	-9999	-9999	0	----	
10161	462	852	--------	-9999	-9999	1	----	
10162	462	852	--------	-9999	-9999	2	----	
10163	462	845	--------	-9999	-9999	3	----	
10164	462	845	Fixation	462	848.5	4	----	
10165	462	845	Fixation	462	847.8	5	----	
10166	462	841	Fixation	462	846.667	6	----	
10167	462	845	Fixation	462	846.429	7	----	image-10
10168	459	845	Fixation	461.625	846.25	8	----	
10169	503	843	Fixation	466.222	845.889	9	----	
10170	535	852	--------	-9999	-9999	0	----	
10171	535	848	--------	-9999	-9999	1	----	
10172	535	845	--------	-9999	-9999	2	----	
10173	535	845	--------	-9999	-9999	3	----	
10174	535	848	Fixation	535	846.5	4	----	
10175	538	845	Fixation	535.6	846.2	5	----	
10176	538	845	Fixation	536	846	6	----	
10177	535	848	Fixation	535.857	846.286	7	----	
10178	510	844	Fixation	532.625	846	8	----	
10179	471	849	--------	-9999	-9999	0	----	image-10
10180	468	852	--------	-9999	-9999	1	----	
10181	373	862	--------	-9999	-9999	2	----	
10182	376	859	--------	-9999	-9999	3	----	
10183	373	859	--------	-9999	-9999	0	----	image-10
10184	373	859	--------	-9999	-9999	1	----	
10185	373	855	--------	-9999	-9999	2	----	
10186	376	852	--------	-9999	-9999	3	----	
10187	373	852	Fixation	373.75	854.5	4	----	
10188	334	864	Fixation	365.8	856.4	5	----	
10189	280	862	--------	-9999	-9999	0	----	
10190	283	866	--------	-9999	-9999	1	----	
10191	280	865	--------	-9999	-9999	2	----	
10192	280	858	--------	-9999	-9999	3	----	
10193	280	862	Fixation	280.75	862.75	4	----	
10194	280	855	Fixation	280.6	861.2	5	----	
10195	277	855	Fixation	280	860.167	6	----	
10196	277	858	Fixation	279.571	859.857	7	----	
10197	280	855	Fixation	279.625	859.25	8	----	
10198	420	857	--------	-9999	-9999	0	----	
10199	423	858	--------	-9999	-9999	1	----	
10200	424	850	--------	-9999	-9999	2	----	
10201	424	850	--------	-9999	-9999	3	----	
10202	427	851	Fixation	424.5	852.25	4	----	
10203	490	853	--------	-9999	-9999	0	----	
10204	512	865	--------	-9999	-9999	1	----	
10205	519	858	--------	-9999	-9999	2	----	
10206	515	858	--------	-9999	-9999	3	----	
10207	515	858	Fixation	515.25	859.75	4	----	
10208	515	862	Fixation	515.2	860.2	5	----	
10209	512	858	Fixation	514.667	859.833	6	----	image-10
10210	547	867	Fixation	519.286	860.857	7	----	
10211	553	863	Fixation	523.5	861.125	8	----	
10212	550	867	Fixation	526.444	861.778	9	----	
10213	550	867	Fixation	528.8	862.3	10	----	
10214	550	863	Fixation	530.727	862.364	11	----	
10215	547	867	Fixation	532.083	862.75	12	----	
10216	578	872	Fixation	535.615	863.462	13	----	
10217	593	872	--------	-9999	-9999	0	----	
10218	597	865	--------	-9999	-9999	1	----	
10219	597	869	--------	-9999	-9999	2	----	
10220	597	865	--------	-9999	-9999	3	----	
10221	597	865	Fixation	597	866	4	----	image-10
10222	597	862	Fixation	597	865.2	5	----	
10223	597	865	Fixation	597	865.167	6	----	
10224	597	865	Fixation	597	865.143	7	----	
10225	588	861	Fixation	595.875	864.625	8	----	
10226	537	866	--------	-9999	-9999	0	----	
10227	537	866	--------	-9999	-9999	1	----	
10228	537	863	--------	-9999	-9999	2	----	
10229	537	863	--------	-9999	-9999	3	----	
10230	537	866	Fixation	537	864.5	4	----	
10231	537	866	Fixation	537	864.8	5	----	
10232	565	878	Fixation	541.667	867	6	----	
10233	565	878	Fixation	545	868.571	7	----	
10234	568	871	Fixation	547.875	868.875	8	----	
10235	569	868	Fixation	550.222	868.778	9	----	
10236	565	868	Fixation	551.7	868.7	10	----	
10237	568	875	Fixation	553.182	869.273	11	----	
10238	565	868	Fixation	554.167	869.167	12	----	
10239	568	871	Fixation	555.231	869.308	13	----	
10240	565	875	Fixation	555.929	869.714	14	----	
10241	565	871	Fixation	556.533	869.8	15	----	
10242	565	871	Fixation	557.063	869.875	16	----	
10243	568	871	Fixation	557.706	869.941	17	----	
10244	565	871	Fixation	558.111	870	18	----	
10245	596	876	Fixation	560.105	870.316	19	----	
10246	599	876	Fixation	562.05	870.6	20	----	
10247	603	869	Fixation	564	870.524	21	----	
10248	603	873	Fixation	565.773	870.636	22	----	
10249	603	866	Fixation	567.391	870.435	23	----	
10250	455	873	--------	-9999	-9999	0	----	
10251	152	933	--------	-9999	-9999	1	----	
10252	145	933	--------	-9999	-9999	2	----	
10253	142	936	--------	-9999	-9999	3	----	
10254	139	929	Fixation	144.5	932.75	4	----	
10255	135	922	Fixation	142.6	930.6	5	----	
10256	120	929	Fixation	138.833	930.333	6	----	
10257	98	928	Fixation	133	930	7	----	
10258	98	928	Fixation	128.625	929.75	8	----	
10259	101	924	Fixation	125.556	929.111	9	----	
10260	97	921	Fixation	122.7	928.3	10	----	
10261	94	920	Fixation	120.091	927.545	11	----	
10262	97	917	Fixation	118.167	926.667	12	----	
10263	97	924	Fixation	116.538	926.462	13	----	
10264	135	919	Fixation	117.857	925.929	14	----	
10265	138	915	Fixation	119.2	925.2	15	----	
10266	138	915	Fixation	120.375	924.563	16	----	
10267	138	908	Fixation	121.412	923.588	17	----	
10268	141	916	Fixation	122.5	923.167	18	----	
10269	183	914	--------	-9999	-9999	0	----	
10270	196	921	--------	-9999	-9999	1	----	
10271	192	914	--------	-9999	-9999	2	----	
10272	192	921	--------	-9999	-9999	3	----	
10273	192	918	Fixation	193	918.5	4	----	
10274	195	918	Fixation	193.4	918.4	5	----	
10275	192	921	Fixation	193.167	918.833	6	----	
10276	192	914	Fixation	193	918.143	7	----	
10277	192	914	Fixation	192.875	917.625	8	----	
10278	195	914	Fixation	193.111	917.222	9	----	
10279	195	911	Fixation	193.3	916.6	10	----	
10280	195	914	Fixation	193.455	916.364	11	----	
10281	192	911	Fixation	193.333	915.917	12	----	
10282	192	914	Fixation	193.231	915.769	13	----	
10283	192	914	Fixation	193.143	915.643	14	----	
10284	195	914	Fixation	193.267	915.533	15	----	
10285	198	911	Fixation	193.563	915.25	16	----	
10286	198	908	Fixation	193.824	914.824	17	----	
10287	198	908	Fixation	194.056	914.444	18	----	
10288	201	904	Fixation	194.421	913.895	19	----	
10289	205	904	Fixation	194.95	913.4	20	----	
10290	284	904	--------	-9999	-9999	0	----	
10291	284	908	--------	-9999	-9999	1	----	
10292	284	901	--------	-9999	-9999	2	----	
10293	281	901	--------	-9999	-9999	3	----	
10294	287	897	Fixation	284	901.75	4	----	
10295	284	897	Fixation	284	900.8	5	----	
10296	287	897	Fixation	284.5	900.167	6	----	
10297	287	897	Fixation	284.857	899.714	7	----	
10298	284	897	Fixation	284.75	899.375	8	----	
10299	309	895	Fixation	287.444	898.889	9	----	
10300	369	898	--------	-9999	-9999	0	----	image-10
10301	372	898	--------	-9999	-9999	1	----	
10302	372	901	--------	-9999	-9999	2	----	
10303	372	898	--------	-9999	-9999	3	----	
10304	372	894	Fixation	372	897.75	4	----	
10305	372	898	Fixation	372	897.8	5	----	
10306	413	903	Fixation	378.833	898.667	6	----	
10307	419	903	Fixation	384.571	899.286	7	----	
10308	416	900	Fixation	388.5	899.375	8	----	
10309	419	900	Fixation	391.889	899.444	9	----	
10310	419	903	Fixation	394.6	899.8	10	----	
10311	423	900	Fixation	397.182	899.818	11	----	
10312	423	896	Fixation	399.333	899.5	12	----	
10313	542	898	--------	-9999	-9999	0	----	
10314	542	898	--------	-9999	-9999	1	----	
10315	545	898	--------	-9999	-9999	2	----	
10316	548	895	--------	-9999	-9999	3	----	
10317	545	895	Fixation	545	896.5	4	----	
10318	542	891	Fixation	544.4	895.4	5	----	
10319	542	888	Fixation	544	894.167	6	----	
10320	536	884	Fixation	542.857	892.714	7	----	
10321	527	876	Fixation	540.875	890.625	8	----	image-10
10322	527	876	Fixation	539.333	889	9	----	
10323	531	866	Fixation	538.5	886.7	10	----	
10324	531	859	Fixation	537.818	884.182	11	----	
10325	531	862	Fixation	537.25	882.333	12	----	
10326	532	848	Fixation	536.846	879.692	13	----	
10327	532	841	Fixation	536.5	876.929	14	----	
10328	536	830	Fixation	536.467	873.8	15	----	
10329	521	812	--------	-9999	-9999	0	----	
10330	518	801	--------	-9999	-9999	1	----	
10331	527	801	--------	-9999	-9999	2	----	
10332	525	783	--------	-9999	-9999	3	----	
10333	525	779	Fixation	523.75	791	4	----	
10334	536	753	Fixation	526.2	783.4	5	----	
10335	536	753	Fixation	527.833	778.333	6	----	
10336	538	720	--------	-9999	-9999	0	----	
10337	496	691	--------	-9999	-9999	1	----	
10338	497	668	--------	-9999	-9999	2	----	
10339	507	672	--------	-9999	-9999	3	----	
10340	513	673	Fixation	503.25	676	4	----	
10341	517	665	Fixation	506	673.8	5	----	
10342	511	645	Fixation	506.833	669	6	----	
10343	509	629	Fixation	507.143	663.286	7	----	
10344	551	647	Fixation	512.625	661.25	8	----	
10345	545	635	Fixation	516.222	658.333	9	----	
10346	548	631	Fixation	519.4	655.6	10	----	
10347	545	627	Fixation	521.727	653	11	----	
10348	648	629	--------	-9999	-9999	0	----	image-10
10349	668	634	--------	-9999	-9999	1	----	
10350	671	634	--------	-9999	-9999	2	----	
10351	674	634	--------	-9999	-9999	3	----	image-10
10352	675	630	Fixation	672	633	4	----	
10353	678	630	Fixation	673.2	632.4	5	----	
10354	675	630	Fixation	673.5	632	6	----	
10355	271	652	--------	-9999	-9999	0	----	
10356	164	674	--------	-9999	-9999	1	----	
10357	165	682	--------	-9999	-9999	2	----	image-10
10358	164	674	--------	-9999	-9999	3	----	
10359	164	670	Fixation	164.25	675	4	----	
10360	167	666	Fixation	164.8	673.2	5	----	
10361	124	684	Fixation	158	675	6	----	
10362	124	684	Fixation	153.143	676.286	7	----	image-10
10363	124	684	Fixation	149.5	677.25	8	----	
10364	128	684	Fixation	147.111	678	9	----	image-10
10365	128	684	Fixation	145.2	678.6	10	----	
10366	121	684	Fixation	143	679.091	11	----	image-10
10367	124	684	Fixation	141.417	679.5	12	----	image-10
10368	124	684	Fixation	140.077	679.846	13	----	
10369	124	684	Fixation	138.929	680.143	14	----	image-10
10370	121	687	Fixation	137.733	680.6	15	----	
10371	115	687	Fixation	136.313	681	16	----	
10372	115	687	Fixation	135.059	681.353	17	----	image-10
10373	114	683	Fixation	133.889	681.444	18	----	
10374	115	687	Fixation	132.895	681.737	19	----	image-10
10375	111	691	Fixation	131.8	682.2	20	----	image-10
10376	125	703	Fixation	131.476	683.19	21	----	image-10
10377	156	716	Fixation	132.591	684.682	22	----	image-10
10378	247	1109	--------	-9999	-9999	0	----	image-10
10379	247	1106	--------	-9999	-9999	1	----	image-10
10380	246	1102	--------	-9999	-9999	2	----	image-10
10381	246	1098	--------	-9999	-9999	3	----	image-10
10382	246	1102	Fixation	246.25	1102	4	----	image-10
10383	273	1103	Fixation	251.6	1102.2	5	----	image-10
10384	305	1100	Fixation	260.5	1101.83	6	----	image-10
10385	302	1108	Fixation	266.429	1102.71	7	----	image-10
10386	302	1100	Fixation	270.875	1102.38	8	----	image-10
10387	302	1100	Fixation	274.333	1102.11	9	----	image-10
10388	295	1100	Fixation	276.4	1101.9	10	----	image-10
10389	295	1100	Fixation	278.091	1101.73	11	----	image-10
10390	381	1114	--------	-9999	-9999	0	----	
10391	381	1110	--------	-9999	-9999	1	----	image-10
10392	381	1110	--------	-9999	-9999	2	----	image-10
10393	381	1110	--------	-9999	-9999	3	----	
10394	381	1110	Fixation	381	1110	4	----	image-10
10395	384	1107	Fixation	381.6	1109.4	5	----	
10396	465	1117	--------	-9999	-9999	0	----	image-10
10397	468	1121	--------	-9999	-9999	1	----	
10398	465	1110	--------	-9999	-9999	2	----	
10399	465	1113	--------	-9999	-9999	3	----	image-10
10400	465	1113	Fixation	465.75	1114.25	4	----	image-10
10401	465	1113	Fixation	465.6	1114	5	----	image-10
10402	540	1120	--------	-9999	-9999	0	----	image-10
10403	546	1109	--------	-9999	-9999	1	----	image-10
10404	543	1114	--------	-9999	-9999	2	----	image-10
10405	543	1110	--------	-9999	-9999	3	----	image-10
10406	543	1110	Fixation	543.75	1110.75	4	----	
10407	582	1115	Fixation	551.4	1111.6	5	----	image-10
10408	608	1112	Fixation	560.833	1111.67	6	----	
10409	608	1112	Fixation	567.571	1111.71	7	----	image-10
10410	608	1108	Fixation	572.625	1111.25	8	----	image-10
10411	605	1108	Fixation	576.222	1110.89	9	----	image-10
10412	602	1106	Fixation	578.8	1110.4	10	----	image-10
10413	601	1103	Fixation	580.818	1109.73	11	----	image-10
10414	680	1106	--------	-9999	-9999	0	----	image-10
10415	703	1107	--------	-9999	-9999	1	----	image-10
10416	703	1110	--------	-9999	-9999	2	----	
10417	706	1107	--------	-9999	-9999	3	----	image-10
10418	706	1103	Fixation	704.5	1106.75	4	----	image-10
10419	703	1095	Fixation	704.2	1104.4	5	----	image-10
10420	687	1099	Fixation	701.333	1103.5	6	----	image-10
10421	674	1091	Fixation	697.429	1101.71	7	----	image-10
10422	671	1087	Fixation	694.125	1099.88	8	----	image-10
10423	671	1087	Fixation	691.556	1098.44	9	----	image-10
10424	671	1087	Fixation	689.5	1097.3	10	----	image-10
10425	671	1090	Fixation	687.818	1096.64	11	----	image-10
10426	674	1091	Fixation	686.667	1096.17	12	----	image-10
10427	671	1087	Fixation	685.462	1095.46	13	----	image-10
10428	671	1090	Fixation	684.429	1095.07	14	----	
10429	405	1107	--------	-9999	-9999	0	----	image-10
10430	281	1143	--------	-9999	-9999	1	----	image-10
10431	278	1143	--------	-9999	-9999	2	----	image-10
10432	271	1136	--------	-9999	-9999	3	----	image-10
10433	271	1128	Fixation	275.25	1137.5	4	----	
10434	274	1132	Fixation	275	1136.4	5	----	
10435	213	1145	--------	-9999	-9999	0	----	image-10
10436	210	1144	--------	-9999	-9999	1	----	image-10
10437	209	1141	--------	-9999	-9999	2	----	image-10
10438	209	1137	--------	-9999	-9999	3	----	image-10
10439	206	1141	Fixation	208.5	1140.75	4	----	
10440	209	1137	Fixation	208.6	1140	5	----	image-10
10441	196	1144	Fixation	206.5	1140.67	6	----	
