# frameNo	x_coordinate(jpg, png, ...)	y_coordinate(jpg, png, ...)	fixation_or_not	fixation_centroid_x	fixation_centroid_y	fixation_duration	nearestWord	RetrievedDocument
10996	1160	1360	Fixation	1119.57	1363	7	----	image-03
10997	1202	1356	--------	-9999	-9999	0	----	image-03
10998	1203	1352	--------	-9999	-9999	1	----	image-03
10999	1207	1348	--------	-9999	-9999	2	----	
11000	1202	1356	--------	-9999	-9999	3	----	
11001	1187	1373	Fixation	1199.75	1357.25	4	----	image-03
11002	1183	1377	Fixation	1196.4	1361.2	5	----	image-03
11003	1202	1379	Fixation	1197.33	1364.17	6	----	
11004	1281	1392	--------	-9999	-9999	0	----	image-03
11005	1283	1396	--------	-9999	-9999	1	----	image-03
11006	1283	1396	--------	-9999	-9999	2	----	image-03
11007	821	943	--------	-9999	-9999	3	----	image-03
11008	1297	1373	--------	-9999	-9999	0	----	image-03
11009	796	1109	--------	-9999	-9999	1	----	
11010	1292	1380	--------	-9999	-9999	0	----	
11011	1263	1389	--------	-9999	-9999	1	----	image-03
11012	1257	1385	--------	-9999	-9999	2	----	
11013	843	756	--------	-9999	-9999	3	----	
11014	856	604	--------	-9999	-9999	0	----	image-03
11015	1262	1377	--------	-9999	-9999	1	----	image-03
11016	1260	1372	--------	-9999	-9999	2	----	image-03
11017	844	750	--------	-9999	-9999	3	----	image-03
11018	936	989	--------	-9999	-9999	0	----	image-03
11019	661	1400	--------	-9999	-9999	1	----	image-03
11020	2103	1100	--------	-9999	-9999	0	----	image-03
11021	398	1498	--------	-9999	-9999	1	----	image-03
11022	-9999	-9999	--------	-9999	-9999	0	----	
11023	2433	818	--------	-9999	-9999	1	----	image-03
11024	405	1483	--------	-9999	-9999	0	----	image-03
11025	408	1476	--------	-9999	-9999	1	----	
11026	2215	952	--------	-9999	-9999	0	----	image-03
11027	414	1473	--------	-9999	-9999	1	----	image-03
11028	418	1466	--------	-9999	-9999	2	----	
11029	418	1466	--------	-9999	-9999	3	----	image-03
11030	418	1466	Fixation	417	1467.75	4	----	
11031	1925	1092	--------	-9999	-9999	0	----	image-03
11032	421	1466	--------	-9999	-9999	1	----	image-03
