time,fix_index,x,y,fix_dur,doc,subject,cond,section,roi,dist,speed
8,92,158.57,148.07,13,image-09,sub-12,2-column,S1,Introduction,40.27,5.03
6,102,184.16,149.85,15,image-09,sub-12,2-column,S1,Introduction,69.19,11.53
9,104,116.97,145.87,17,image-09,sub-12,2-column,S1,Introduction,42.63,4.74
12,109,181.24,150.91,8,image-09,sub-12,2-column,S1,Introduction,56.09,4.67
18,111,179.48,158.22,15,image-09,sub-12,2-column,S1,Introduction,62.38,3.47
8,113,161.22,161.73,9,image-09,sub-12,2-column,S1,Introduction,47.16,5.89
6,116,160.71,165.52,12,image-09,sub-12,2-column,S1,Introduction,42.56,7.09
14,119,143.01,166.64,17,image-09,sub-12,2-column,S1,Introduction,31.22,2.23
14,124,148.73,175.26,4,image-09,sub-12,2-column,S1,Introduction,33.01,2.36
41,128,148.05,186.81,5,image-09,sub-12,2-column,S1,Introduction,35.06,0.86
24,135,138.32,172.9,10,image-09,sub-12,2-column,S1,Introduction,42.73,1.78
15,137,164.37,187.23,5,image-09,sub-12,2-column,S1,Introduction,59.0,3.93
6,142,167.12,200.78,12,image-09,sub-12,2-column,S1,Introduction,69.27,11.54
8,149,139.17,176.73,9,image-09,sub-12,2-column,S1,Introduction,32.72,4.09
2,163,174.39,219.05,7,image-09,sub-12,2-column,S1,Introduction,21.77,10.88
7,166,153.22,213.56,15,image-09,sub-12,2-column,S1,Introduction,25.69,3.67
7,192,151.96,232.4,8,image-09,sub-12,2-column,S1,Introduction,31.32,4.47
3,205,113.79,234.5,9,image-09,sub-12,2-column,S1,Introduction,48.23,16.08
5,206,138.38,234.97,4,image-09,sub-12,2-column,S1,Introduction,24.59,4.92
6,233,140.19,257.25,4,image-09,sub-12,2-column,S1,Introduction,21.47,3.58
9,238,174.18,257.77,18,image-09,sub-12,2-column,S1,Introduction,32.02,3.56
10,240,162.15,245.99,21,image-09,sub-12,2-column,S1,Introduction,35.11,3.51
7,269,190.8,275.48,8,image-09,sub-12,2-column,S1,Introduction,62.42,8.92
5,271,123.48,206.68,4,image-09,sub-12,2-column,S1,Introduction,74.04,14.81
105,272,139.02,100.56,4,image-10,sub-12,2-column,-,-,107.25,1.02
7,274,36.12,72.72,18,image-10,sub-12,2-column,-,-,33.26,4.75
4,276,56.71,70.11,10,image-10,sub-12,2-column,-,-,28.18,7.04
6,282,36.24,25.55,8,image-10,sub-12,2-column,-,-,176.66,29.44
6,283,39.35,92.27,4,image-10,sub-12,2-column,-,-,66.79,11.13
3,291,50.18,69.25,4,image-10,sub-12,2-column,-,-,21.16,7.05
6,311,68.48,80.81,4,image-10,sub-12,2-column,S2,Body,44.63,7.44
11,318,86.29,83.9,9,image-10,sub-12,2-column,-,-,41.18,3.74
8,320,48.54,88.86,11,image-10,sub-12,2-column,-,-,24.15,3.02
41,324,22.45,104.2,13,image-10,sub-12,2-column,-,-,22.12,0.54
11,325,78.47,100.62,10,image-10,sub-12,2-column,-,-,56.13,5.1
16,329,73.24,108.34,4,image-10,sub-12,2-column,-,-,43.31,2.71
13,331,76.47,121.02,10,image-10,sub-12,2-column,-,-,36.13,2.78
12,338,51.83,139.76,7,image-10,sub-12,2-column,-,-,31.63,2.64
8,344,66.25,105.63,22,image-10,sub-12,2-column,-,-,54.67,6.83
10,349,16.84,95.07,22,image-10,sub-12,2-column,-,-,59.23,5.92
4,350,35.33,152.98,11,image-10,sub-12,2-column,-,-,60.79,15.2
9,374,89.49,145.6,15,image-10,sub-12,2-column,-,-,32.32,3.59
5,387,63.82,152.52,14,image-10,sub-12,2-column,-,-,25.04,5.01
2,469,73.84,174.03,5,image-10,sub-12,2-column,-,-,30.71,15.36
2,473,47.37,209.55,6,image-10,sub-12,2-column,-,-,42.66,21.33
4,479,62.41,255.22,9,image-10,sub-12,2-column,-,-,24.12,6.03
5,488,71.22,220.16,12,image-10,sub-12,2-column,-,-,22.78,4.56
4,537,75.15,187.79,4,image-10,sub-12,2-column,-,-,65.08,16.27
5,538,93.97,133.57,6,image-10,sub-12,2-column,-,-,57.39,11.48
2,570,182.29,82.06,8,image-10,sub-12,2-column,-,-,64.81,32.41
3,572,121.66,80.14,6,image-10,sub-12,2-column,-,-,51.76,17.25
8,583,143.38,69.79,11,image-10,sub-12,2-column,-,-,27.66,3.46
7,590,148.0,75.62,12,image-10,sub-12,2-column,-,-,23.04,3.29
8,596,151.05,76.23,4,image-10,sub-12,2-column,S2,Formula,24.31,3.04
12,607,131.67,95.5,5,image-10,sub-12,2-column,-,-,21.3,1.78
4,610,134.89,79.2,5,image-10,sub-12,2-column,-,-,20.94,5.24
8,619,85.94,182.73,4,image-10,sub-12,2-column,-,-,140.87,17.61
6,620,161.07,159.24,8,image-10,sub-12,2-column,-,-,78.72,13.12
2,622,47.99,282.28,7,image-10,sub-12,2-column,-,-,26.41,13.21
5,643,97.54,281.84,11,image-10,sub-12,2-column,-,-,40.72,8.14
4,646,47.13,282.99,11,image-10,sub-12,2-column,-,-,20.3,5.08
5,659,129.18,180.39,14,image-10,sub-12,2-column,-,-,20.31,4.06
3,668,134.44,159.75,4,image-10,sub-12,2-column,-,-,56.06,18.69
27,705,180.9,141.63,19,image-10,sub-12,2-column,-,-,25.58,0.95
3,725,134.18,89.17,5,image-10,sub-12,2-column,-,-,22.21,7.4
11,730,111.81,99.46,13,image-10,sub-12,2-column,-,-,22.39,2.04
7,738,137.19,120.68,15,image-10,sub-12,2-column,-,-,20.96,2.99
10,749,136.03,90.16,19,image-10,sub-12,2-column,-,-,25.99,2.6
67,753,145.51,97.89,5,image-10,sub-12,2-column,-,-,21.29,0.32
18,757,144.86,116.91,7,image-10,sub-12,2-column,-,-,20.48,1.14
32,762,161.31,135.09,22,image-10,sub-12,2-column,-,-,30.17,0.94
4,765,147.66,102.93,11,image-10,sub-12,2-column,-,-,53.96,13.49
6,770,135.5,171.41,17,image-10,sub-12,2-column,-,-,22.04,3.67
7,789,152.44,164.32,18,image-10,sub-12,2-column,-,-,20.69,2.96
5,802,112.84,172.85,10,image-10,sub-12,2-column,-,-,21.17,4.23
2,803,138.71,171.25,6,image-10,sub-12,2-column,-,-,25.92,12.96
5,821,113.34,185.34,13,image-10,sub-12,2-column,-,-,20.45,4.09
9,837,137.08,195.26,24,image-10,sub-12,2-column,-,-,20.49,2.28
4,849,160.78,215.03,9,image-10,sub-12,2-column,-,-,20.1,5.03
8,904,147.48,262.13,20,image-10,sub-12,2-column,-,-,29.03,3.63
2,939,187.77,268.79,7,image-10,sub-12,2-column,-,-,22.57,11.29
3,962,177.86,296.46,7,image-10,sub-12,2-column,-,-,21.18,7.06
3,972,105.51,200.36,4,image-10,sub-12,2-column,-,-,65.75,21.92
111,973,105.1,126.89,12,image-11,sub-12,2-column,-,-,73.47,0.66
2,974,39.73,133.61,4,image-11,sub-12,2-column,-,-,65.71,32.85
45,975,5.46,144.93,25,image-11,sub-12,2-column,-,-,36.09,0.8
12,976,24.95,150.96,21,image-11,sub-12,2-column,-,-,20.4,1.7
15,986,65.65,2.53,4,image-11,sub-12,2-column,-,-,68.8,4.59
16,1018,66.44,184.71,4,image-11,sub-12,2-column,-,-,32.36,2.02
2,1026,73.91,179.95,4,image-11,sub-12,2-column,-,-,36.8,18.4
6,1031,113.23,195.02,16,image-11,sub-12,2-column,-,-,55.79,9.3
6,1034,61.18,186.17,11,image-11,sub-12,2-column,-,-,87.87,14.65
146,1037,174.16,217.75,435,image-11,sub-12,2-column,-,-,154.92,1.06
2,1041,14.8,186.27,4,image-11,sub-12,2-column,-,-,34.73,17.36
4,1042,51.69,200.66,8,image-11,sub-12,2-column,-,-,39.6,9.9
6,1049,62.11,216.63,16,image-11,sub-12,2-column,-,-,20.14,3.36
7,1053,59.26,232.65,21,image-11,sub-12,2-column,-,-,20.31,2.9
7,1057,58.47,266.85,16,image-11,sub-12,2-column,-,-,42.74,6.11
4,1061,38.72,250.64,8,image-11,sub-12,2-column,-,-,38.64,9.66
3,1068,107.6,117.02,9,image-11,sub-12,2-column,-,-,28.84,9.61
1,1074,84.53,118.22,5,image-11,sub-12,2-column,-,-,71.49,71.49
4,1077,101.57,251.11,4,image-11,sub-12,2-column,-,-,84.19,21.05
4,1080,102.66,233.05,9,image-11,sub-12,2-column,-,-,21.02,5.25
4,1083,40.67,166.59,12,image-11,sub-12,2-column,-,-,21.4,5.35
2,1087,54.75,221.35,6,image-11,sub-12,2-column,-,-,34.72,17.36
6,1089,46.52,238.99,15,image-11,sub-12,2-column,-,-,27.9,4.65
7,1092,69.66,229.81,13,image-11,sub-12,2-column,-,-,27.71,3.96
2,1096,104.24,129.78,6,image-11,sub-12,2-column,-,-,32.47,16.23
5,1100,118.65,172.81,14,image-11,sub-12,2-column,-,-,37.79,7.56
3,1102,98.06,141.09,8,image-11,sub-12,2-column,-,-,37.38,12.46
674,1105,116.34,214.49,8,image-11,sub-12,2-column,-,-,78.18,0.12
25,1113,137.63,225.58,25,image-11,sub-12,2-column,-,-,38.78,1.55
26,1115,120.56,234.8,14,image-11,sub-12,2-column,S2,Body,38.82,1.49
47,1118,123.42,235.82,13,image-11,sub-12,2-column,-,-,34.01,0.72
21,1127,132.41,242.91,16,image-11,sub-12,2-column,-,-,48.02,2.29
8,1129,89.83,248.37,10,image-11,sub-12,2-column,-,-,20.77,2.6
4,1134,114.23,237.33,8,image-11,sub-12,2-column,-,-,25.45,6.36
6,1156,140.83,257.63,16,image-11,sub-12,2-column,-,-,20.88,3.48
5,1178,115.69,286.09,13,image-11,sub-12,2-column,-,-,20.9,4.18
7,1183,156.31,288.1,14,image-11,sub-12,2-column,-,-,36.64,5.23
7,1186,135.13,289.71,14,image-11,sub-12,2-column,-,-,20.22,2.89
9,1197,132.4,226.49,5,image-11,sub-12,2-column,-,-,72.57,8.06
107,1199,15.43,125.91,14,image-12,sub-12,2-column,S3,References,154.98,1.45
13,1204,105.59,144.04,8,image-12,sub-12,2-column,S3,References,80.62,6.2
3,3,95.39,68.18,6,image-01,sub-14,1-column,S1,Introduction,36.75,12.25
2,27,112.66,53.51,5,image-01,sub-14,1-column,S1,Introduction,21.89,10.95
7,38,134.68,61.05,21,image-01,sub-14,1-column,S1,Introduction,31.95,4.56
4,122,90.04,121.18,11,image-01,sub-14,1-column,S1,Introduction,20.49,5.12
13,130,70.22,119.37,38,image-01,sub-14,1-column,S1,Introduction,28.81,2.22
13,228,90.27,152.86,37,image-01,sub-14,1-column,S1,Introduction,22.26,1.71
8,231,106.15,152.94,19,image-01,sub-14,1-column,S1,Introduction,30.75,3.84
3,253,121.85,100.68,8,image-01,sub-14,1-column,S1,Introduction,24.04,8.01
5,258,156.68,104.76,13,image-01,sub-14,1-column,S1,Introduction,20.9,4.18
3,278,99.31,93.43,8,image-01,sub-14,1-column,S1,Introduction,39.8,13.27
3,319,70.33,96.92,5,image-01,sub-14,1-column,S1,Introduction,39.25,13.08
3,320,93.2,95.14,5,image-01,sub-14,1-column,S1,Introduction,22.94,7.65
4,322,109.05,93.67,11,image-01,sub-14,1-column,S1,Introduction,26.14,6.54
3,333,140.45,97.61,7,image-01,sub-14,1-column,S1,Introduction,43.19,14.4
5,343,156.36,105.23,15,image-01,sub-14,1-column,S1,Introduction,84.16,16.83
2,392,79.27,112.43,4,image-01,sub-14,1-column,S1,Introduction,44.57,22.29
5,416,114.82,117.19,10,image-01,sub-14,1-column,S1,Introduction,24.36,4.87
3,431,107.52,120.43,11,image-01,sub-14,1-column,S1,Introduction,22.81,7.6
4,443,143.14,126.93,7,image-01,sub-14,1-column,S1,Introduction,20.06,5.01
4,467,88.56,138.4,12,image-01,sub-14,1-column,S1,Introduction,20.75,5.19
4,482,88.55,147.01,8,image-01,sub-14,1-column,S1,Introduction,22.14,5.54
3,512,130.63,191.47,4,image-01,sub-14,1-column,S1,Introduction,20.45,6.82
2,563,97.77,221.86,12,image-01,sub-14,1-column,S1,Introduction,28.05,14.03
8,571,136.14,218.54,10,image-01,sub-14,1-column,S1,Introduction,23.53,2.94
4,579,96.28,220.19,17,image-01,sub-14,1-column,S1,Introduction,25.71,6.43
5,594,107.16,226.81,8,image-01,sub-14,1-column,S1,Introduction,23.03,4.61
2,623,137.98,239.21,9,image-01,sub-14,1-column,S1,Introduction,22.84,11.42
4,691,168.66,249.35,5,image-01,sub-14,1-column,S1,Introduction,23.87,5.97
6,728,96.47,265.03,13,image-01,sub-14,1-column,S1,Introduction,31.16,5.19
3,736,82.64,71.4,4,image-01,sub-14,1-column,S1,Introduction,100.42,33.47
3,743,134.28,32.12,6,image-02,sub-14,1-column,S2,Body,26.18,8.73
3,771,146.04,41.6,7,image-02,sub-14,1-column,S2,Body,20.65,6.88
2,776,80.66,36.36,8,image-02,sub-14,1-column,S2,Body,22.57,11.29
2,792,118.47,33.76,6,image-02,sub-14,1-column,S2,Body,22.4,11.2
4,861,72.6,61.35,8,image-02,sub-14,1-column,S2,Body,20.04,5.01
3,906,108.93,81.71,10,image-02,sub-14,1-column,S2,Body,24.75,8.25
2,907,72.65,82.92,6,image-02,sub-14,1-column,S2,Body,36.3,18.15
7,981,65.83,97.35,11,image-02,sub-14,1-column,S2,Body,31.67,4.52
5,982,131.42,109.25,10,image-02,sub-14,1-column,S2,Body,66.66,13.33
2,1050,122.75,129.27,4,image-02,sub-14,1-column,S2,Body,31.65,15.82
3,1051,97.32,131.25,12,image-02,sub-14,1-column,S2,Body,25.51,8.5
2,1082,58.36,139.39,11,image-02,sub-14,1-column,S2,Body,21.34,10.67
4,1128,178.85,205.91,9,image-02,sub-14,1-column,S2,Body,30.69,7.67
5,1130,172.64,207.07,10,image-02,sub-14,1-column,S2,Body,107.82,21.56
4,1166,120.69,207.74,6,image-02,sub-14,1-column,S2,Body,24.82,6.21
4,1219,123.89,221.13,18,image-02,sub-14,1-column,S2,Body,22.77,5.69
4,1250,113.45,220.37,12,image-02,sub-14,1-column,S2,Body,22.28,5.57
6,1256,176.36,222.94,13,image-02,sub-14,1-column,S2,Body,20.41,3.4
2,1268,119.82,232.9,8,image-02,sub-14,1-column,S2,Body,23.03,11.52
4,1283,136.06,248.26,12,image-02,sub-14,1-column,S2,Body,20.72,5.18
4,1312,146.91,256.12,7,image-02,sub-14,1-column,S2,Body,29.3,7.33
2,1325,163.01,260.83,16,image-02,sub-14,1-column,S2,Body,93.27,46.63
2,1333,165.38,265.72,4,image-02,sub-14,1-column,S2,Body,97.67,48.84
6,1368,117.61,128.19,17,image-03,sub-14,1-column,-,-,88.03,14.67
3,1378,96.48,36.55,5,image-03,sub-14,1-column,-,-,33.02,11.01
4,1402,62.19,31.74,8,image-03,sub-14,1-column,-,-,67.8,16.95
4,1429,143.62,46.51,4,image-03,sub-14,1-column,-,-,89.01,22.25
4,1440,126.85,78.41,10,image-03,sub-14,1-column,-,-,45.44,11.36
4,1443,96.66,72.67,8,image-03,sub-14,1-column,-,-,28.61,7.15
6,1509,119.79,72.72,14,image-03,sub-14,1-column,-,-,20.1,3.35
4,1514,84.02,74.87,13,image-03,sub-14,1-column,-,-,30.06,7.51
5,1524,150.23,79.97,20,image-03,sub-14,1-column,-,-,20.6,4.12
4,1535,143.82,128.15,16,image-03,sub-14,1-column,-,-,22.63,5.66
17,1537,126.56,126.39,14,image-03,sub-14,1-column,-,-,27.41,1.61
8,1543,75.82,149.22,33,image-03,sub-14,1-column,-,-,73.0,9.13
5,1547,116.05,164.45,11,image-03,sub-14,1-column,-,-,25.53,5.11
8,1566,98.09,206.79,9,image-03,sub-14,1-column,-,-,21.64,2.71
5,1616,71.99,229.37,10,image-03,sub-14,1-column,-,-,38.68,7.74
5,1628,147.55,157.32,10,image-03,sub-14,1-column,-,-,26.17,5.23
3,1636,105.05,217.38,9,image-03,sub-14,1-column,-,-,38.62,12.87
5,1640,151.8,167.51,16,image-03,sub-14,1-column,-,-,48.57,9.71
3,1646,160.66,223.02,10,image-03,sub-14,1-column,-,-,99.34,33.11
2,1649,87.47,224.1,8,image-03,sub-14,1-column,-,-,20.65,10.32
5,1671,87.83,223.89,9,image-03,sub-14,1-column,-,-,63.42,12.68
4,1689,147.48,165.67,7,image-03,sub-14,1-column,-,-,69.18,17.3
6,1691,87.21,235.47,7,image-03,sub-14,1-column,-,-,85.43,14.24
3,1694,81.59,220.33,5,image-03,sub-14,1-column,-,-,20.21,6.74
2,1701,91.38,220.47,7,image-03,sub-14,1-column,-,-,27.64,13.82
5,1703,109.58,222.38,7,image-03,sub-14,1-column,-,-,32.54,6.51
2,1728,158.58,230.02,13,image-03,sub-14,1-column,-,-,93.61,46.8
4,1740,84.23,215.53,4,image-03,sub-14,1-column,-,-,31.57,7.89
2,1741,63.74,217.52,11,image-03,sub-14,1-column,-,-,20.59,10.29
3,1747,141.54,226.68,17,image-03,sub-14,1-column,-,-,22.64,7.55
2,1749,153.33,224.62,11,image-03,sub-14,1-column,-,-,29.17,14.59
2,1753,92.85,228.02,12,image-03,sub-14,1-column,-,-,29.57,14.79
8,1803,69.73,238.43,19,image-03,sub-14,1-column,-,-,52.86,6.61
3,1831,126.47,153.08,4,image-03,sub-14,1-column,-,-,99.09,33.03
3,1834,102.05,252.35,7,image-03,sub-14,1-column,-,-,105.05,35.02
3,1864,104.81,123.33,4,image-04,sub-14,1-column,-,-,100.89,33.63
3,1867,60.11,44.87,6,image-04,sub-14,1-column,-,-,105.42,35.14
3,1871,77.71,42.17,7,image-04,sub-14,1-column,-,-,27.44,9.15
55,1876,76.28,74.98,48,image-04,sub-14,1-column,-,-,22.89,0.42
2,1886,91.98,13.88,4,image-04,sub-14,1-column,S2,Formula,38.54,19.27
5,1888,154.97,39.82,5,image-04,sub-14,1-column,-,-,78.37,15.67
2,1891,74.57,60.71,10,image-04,sub-14,1-column,-,-,20.2,10.1
5,1942,120.72,93.48,4,image-04,sub-14,1-column,-,-,22.57,4.51
1,1954,115.34,58.46,8,image-04,sub-14,1-column,-,-,73.27,73.27
2,1965,116.19,100.15,12,image-04,sub-14,1-column,-,-,26.37,13.19
2,1970,113.83,100.92,12,image-04,sub-14,1-column,-,-,58.56,29.28
3,1975,111.31,70.17,5,image-04,sub-14,1-column,-,-,22.8,7.6
6,2007,73.89,111.17,11,image-04,sub-14,1-column,-,-,39.54,6.59
6,2013,81.24,114.5,8,image-04,sub-14,1-column,-,-,26.53,4.42
2,2017,133.45,91.05,7,image-04,sub-14,1-column,-,-,24.11,12.05
2,2045,121.01,70.83,9,image-04,sub-14,1-column,-,-,23.62,11.81
4,2048,126.52,140.18,7,image-04,sub-14,1-column,-,-,56.49,14.12
4,2064,158.09,132.23,12,image-04,sub-14,1-column,-,-,25.43,6.36
4,2077,68.07,135.02,5,image-04,sub-14,1-column,-,-,97.96,24.49
4,2104,108.35,130.6,25,image-04,sub-14,1-column,-,-,22.36,5.59
2,2120,150.96,123.65,4,image-04,sub-14,1-column,-,-,42.15,21.07
4,2151,170.43,133.02,4,image-04,sub-14,1-column,-,-,109.11,27.28
2,2160,96.67,135.98,10,image-04,sub-14,1-column,-,-,22.56,11.28
2,2179,87.2,133.68,5,image-04,sub-14,1-column,-,-,20.72,10.36
4,2192,93.98,150.44,4,image-04,sub-14,1-column,-,-,26.01,6.5
6,2197,168.82,159.54,9,image-04,sub-14,1-column,-,-,113.39,18.9
3,2277,89.37,151.95,6,image-04,sub-14,1-column,-,-,32.47,10.82
5,2314,87.43,186.78,6,image-04,sub-14,1-column,-,-,22.26,4.45
3,2329,138.0,189.57,13,image-04,sub-14,1-column,-,-,21.27,7.09
1,2331,141.52,189.45,5,image-04,sub-14,1-column,-,-,22.61,22.61
7,2339,99.5,191.98,9,image-04,sub-14,1-column,-,-,21.49,3.07
1,2357,68.03,194.39,4,image-04,sub-14,1-column,-,-,71.24,71.24
6,2368,89.79,198.49,10,image-04,sub-14,1-column,-,-,24.34,4.06
3,2375,101.74,204.53,6,image-04,sub-14,1-column,-,-,20.23,6.74
2,2378,98.43,207.22,5,image-04,sub-14,1-column,-,-,24.26,12.13
2,2406,83.28,236.72,8,image-04,sub-14,1-column,-,-,43.36,21.68
4,2420,106.86,252.24,9,image-04,sub-14,1-column,-,-,23.65,5.91
2,2452,138.88,237.37,11,image-04,sub-14,1-column,-,-,25.38,12.69
1,2456,155.77,238.54,6,image-04,sub-14,1-column,-,-,44.57,44.57
6,2489,99.85,241.63,18,image-04,sub-14,1-column,-,-,26.49,4.42
6,2499,69.47,240.93,11,image-04,sub-14,1-column,-,-,102.8,17.13
5,2517,179.83,280.12,11,image-04,sub-14,1-column,-,-,29.43,5.89
4,2535,176.72,258.77,6,image-04,sub-14,1-column,-,-,23.47,5.87
6,2541,94.25,261.46,17,image-04,sub-14,1-column,-,-,22.69,3.78
5,2561,92.6,258.88,11,image-04,sub-14,1-column,-,-,29.67,5.93
6,2580,67.04,268.89,9,image-04,sub-14,1-column,-,-,106.4,17.73
5,2581,147.33,253.1,6,image-04,sub-14,1-column,-,-,81.83,16.37
3,2594,100.87,244.57,7,image-04,sub-14,1-column,-,-,23.41,7.8
2,2601,89.25,202.23,4,image-04,sub-14,1-column,-,-,84.54,42.27
6,2602,163.35,175.37,5,image-04,sub-14,1-column,-,-,78.82,13.14
873,2604,212.08,104.18,10,image-05,sub-14,1-column,-,-,110.86,0.13
15,2609,115.9,187.9,24,image-05,sub-14,1-column,-,-,59.06,3.94
19,2620,154.52,198.03,12,image-05,sub-14,1-column,-,-,32.54,1.71
7,2622,124.52,208.89,9,image-05,sub-14,1-column,-,-,26.39,3.77
3,2625,94.12,216.73,7,image-05,sub-14,1-column,-,-,32.67,10.89
8,2628,130.62,199.51,13,image-05,sub-14,1-column,-,-,47.97,6.0
9,2632,103.64,205.68,6,image-05,sub-14,1-column,-,-,23.65,2.63
4,2643,144.32,223.89,43,image-05,sub-14,1-column,-,-,25.27,6.32
3,2659,80.74,242.83,9,image-05,sub-14,1-column,-,-,20.34,6.78
6,2679,81.21,291.4,14,image-06,sub-14,1-column,S3,Aknowledgement,41.54,6.92
9,2680,35.41,57.07,4,image-06,sub-14,1-column,S3,Aknowledgement,238.76,26.53
11,2681,85.14,107.53,5,image-06,sub-14,1-column,S3,Aknowledgement,70.85,6.44
3,2683,104.48,83.59,8,image-06,sub-14,1-column,S3,Aknowledgement,25.72,8.57
5,2730,92.18,50.6,5,image-06,sub-14,1-column,S3,Aknowledgement,34.66,6.93
8,2739,56.58,43.93,5,image-06,sub-14,1-column,S3,Aknowledgement,82.85,10.36
2,2741,146.29,50.43,24,image-06,sub-14,1-column,S3,Aknowledgement,96.76,48.38
4,2745,56.27,47.28,13,image-06,sub-14,1-column,S3,Aknowledgement,45.0,11.25
3,2763,98.22,59.53,7,image-06,sub-14,1-column,S3,Aknowledgement,31.03,10.34
14,2772,140.64,61.63,6,image-06,sub-14,1-column,S3,Aknowledgement,80.49,5.75
3,2781,112.95,71.79,9,image-06,sub-14,1-column,S3,Aknowledgement,37.27,12.42
2,2788,124.41,68.66,8,image-06,sub-14,1-column,S3,Aknowledgement,24.97,12.48
11,2805,90.46,95.59,14,image-06,sub-14,1-column,S3,Aknowledgement,36.73,3.34
14,2808,97.57,85.7,5,image-06,sub-14,1-column,S3,Aknowledgement,32.99,2.36
1,2813,114.91,81.54,17,image-06,sub-14,1-column,S3,Aknowledgement,29.53,29.53
4,2816,65.34,103.86,7,image-06,sub-14,1-column,S3,Aknowledgement,35.13,8.78
5,2821,144.42,58.64,6,image-06,sub-14,1-column,S3,Aknowledgement,64.45,12.89
2,2823,90.22,133.32,7,image-06,sub-14,1-column,S3,Aknowledgement,53.98,26.99
3,2837,88.59,121.91,6,image-06,sub-14,1-column,S3,Aknowledgement,31.55,10.52
5,2914,101.01,128.01,14,image-06,sub-14,1-column,S3,Aknowledgement,41.54,8.31
3,2917,106.26,125.82,14,image-06,sub-14,1-column,S3,Aknowledgement,26.7,8.9
4,2926,142.58,125.31,10,image-06,sub-14,1-column,S3,Aknowledgement,20.34,5.08
3,3008,63.95,168.81,14,image-06,sub-14,1-column,S3,Aknowledgement,53.81,17.94
6,3014,73.35,179.38,8,image-06,sub-14,1-column,S3,Aknowledgement,37.48,6.25
2,3021,82.29,153.88,4,image-06,sub-14,1-column,S3,Aknowledgement,34.38,17.19
4,3026,92.98,168.8,7,image-06,sub-14,1-column,S3,Aknowledgement,20.07,5.02
3,3050,144.77,178.89,11,image-06,sub-14,1-column,S3,Aknowledgement,31.51,10.5
3,3062,153.41,179.37,7,image-06,sub-14,1-column,S3,Aknowledgement,21.87,7.29
4,3116,85.75,203.39,6,image-06,sub-14,1-column,S3,Aknowledgement,24.81,6.2
2,3162,84.99,248.47,6,image-06,sub-14,1-column,S3,Aknowledgement,26.93,13.46
2,3167,137.13,249.57,17,image-06,sub-14,1-column,S3,Aknowledgement,23.23,11.62
3,3170,66.86,46.15,16,image-07,sub-14,1-column,-,-,190.72,63.57
2,3175,98.77,204.14,4,image-07,sub-14,1-column,-,-,40.13,20.07
2,3177,76.54,161.97,4,image-07,sub-14,1-column,-,-,26.59,13.29
3,3182,87.19,136.35,6,image-07,sub-14,1-column,-,-,55.1,18.37
2,3187,103.62,224.83,5,image-07,sub-14,1-column,-,-,74.99,37.49
24,3190,41.52,123.05,5,image-07,sub-14,1-column,-,-,102.81,4.28
4,4,61.91,5.25,9,image-09,sub-18,1-column,S1,Introduction,21.85,5.46
5,16,152.2,23.86,6,image-09,sub-18,1-column,S1,Introduction,28.32,5.66
4,22,18.59,85.18,9,image-09,sub-18,1-column,S1,Introduction,27.32,6.83
4,29,17.37,88.98,11,image-09,sub-18,1-column,S1,Introduction,20.42,5.11
6,33,63.48,92.43,17,image-09,sub-18,1-column,S1,Introduction,21.58,3.6
3,80,50.36,122.24,8,image-09,sub-18,1-column,S1,Introduction,34.34,11.45
3,89,12.92,121.56,6,image-09,sub-18,1-column,S1,Introduction,20.62,6.87
6,98,91.81,134.72,17,image-09,sub-18,1-column,S1,Introduction,73.57,12.26
2,100,32.75,128.77,5,image-09,sub-18,1-column,S1,Introduction,52.24,26.12
13,111,35.68,133.95,38,image-09,sub-18,1-column,S1,Introduction,21.31,1.64
3,126,62.86,141.65,6,image-09,sub-18,1-column,S1,Introduction,21.09,7.03
5,134,29.6,163.02,12,image-09,sub-18,1-column,S1,Introduction,20.13,4.03
4,142,29.79,164.95,11,image-09,sub-18,1-column,S1,Introduction,41.57,10.39
3,150,56.69,175.26,8,image-09,sub-18,1-column,S1,Introduction,29.74,9.91
4,184,66.34,191.6,12,image-09,sub-18,1-column,S1,Introduction,20.66,5.17
4,199,69.41,209.37,11,image-09,sub-18,1-column,S1,Introduction,43.44,10.86
2,222,30.26,233.59,6,image-09,sub-18,1-column,S1,Introduction,26.6,13.3
2,224,52.79,227.4,4,image-09,sub-18,1-column,S1,Introduction,26.62,13.31
2,236,40.43,227.4,4,image-09,sub-18,1-column,S1,Introduction,61.39,30.7
3,278,97.4,256.85,7,image-09,sub-18,1-column,S1,Introduction,24.5,8.17
6,281,105.22,84.28,5,image-09,sub-18,1-column,S1,Introduction,59.89,9.98
3,299,143.05,104.6,10,image-09,sub-18,1-column,S1,Introduction,35.45,11.82
3,308,116.78,100.27,8,image-09,sub-18,1-column,S1,Introduction,81.73,27.24
2,316,160.01,81.57,4,image-09,sub-18,1-column,S1,Introduction,26.81,13.4
7,348,186.38,81.68,20,image-09,sub-18,1-column,S1,Introduction,77.21,11.03
5,358,110.05,85.74,15,image-09,sub-18,1-column,S1,Introduction,24.42,4.88
3,359,132.46,88.49,9,image-09,sub-18,1-column,S1,Introduction,22.58,7.53
8,366,185.04,92.6,22,image-09,sub-18,1-column,S1,Introduction,73.42,9.18
11,368,111.94,92.38,31,image-09,sub-18,1-column,S1,Introduction,22.28,2.03
