time,fix_index,x,y,fix_dur,doc,subject,cond,section,roi,dist,speed
1,824,44.85,164.5,4,image-10,sub-11,2-column,-,-,6.56,6.56
3,825,57.61,174.05,6,image-10,sub-11,2-column,-,-,15.94,5.31
3,830,16.44,173.92,7,image-10,sub-11,2-column,-,-,8.02,2.67
4,831,25.23,173.01,10,image-10,sub-11,2-column,-,-,8.84,2.21
3,833,22.89,170.12,5,image-10,sub-11,2-column,-,-,7.32,2.44
4,835,33.49,171.98,13,image-10,sub-11,2-column,-,-,12.02,3.0
6,837,31.79,170.8,15,image-10,sub-11,2-column,-,-,14.08,2.35
3,844,32.96,176.06,7,image-10,sub-11,2-column,-,-,15.07,5.02
3,850,22.26,179.97,8,image-10,sub-11,2-column,-,-,8.89,2.96
4,859,81.09,176.45,11,image-10,sub-11,2-column,-,-,10.08,2.52
8,863,52.75,177.38,19,image-10,sub-11,2-column,-,-,6.05,0.76
4,867,31.67,189.53,13,image-10,sub-11,2-column,-,-,13.03,3.26
2,874,27.57,193.56,5,image-10,sub-11,2-column,S2,Body,12.69,6.34
4,878,52.99,188.79,10,image-10,sub-11,2-column,-,-,10.19,2.55
3,883,29.79,197.54,6,image-10,sub-11,2-column,-,-,9.32,3.11
3,890,29.98,201.73,8,image-10,sub-11,2-column,-,-,14.05,4.68
4,896,30.54,203.77,7,image-10,sub-11,2-column,-,-,12.11,3.03
8,898,28.58,210.4,22,image-10,sub-11,2-column,-,-,3.49,0.44
2,900,20.23,193.61,5,image-10,sub-11,2-column,-,-,9.09,4.54
3,901,24.42,204.07,8,image-10,sub-11,2-column,-,-,11.27,3.76
7,903,29.33,243.11,19,image-10,sub-11,2-column,-,-,7.1,1.01
4,907,30.81,220.03,11,image-10,sub-11,2-column,-,-,11.6,2.9
4,908,35.34,234.36,12,image-10,sub-11,2-column,-,-,15.03,3.76
4,911,34.01,219.29,13,image-10,sub-11,2-column,-,-,6.69,1.67
12,923,45.86,243.11,34,image-10,sub-11,2-column,-,-,14.7,1.22
4,924,42.05,244.49,10,image-10,sub-11,2-column,-,-,4.05,1.01
3,928,30.3,274.75,8,image-10,sub-11,2-column,-,-,3.76,1.25
3,929,46.45,273.55,8,image-10,sub-11,2-column,-,-,16.19,5.4
3,936,35.54,236.35,9,image-10,sub-11,2-column,-,-,15.38,5.13
4,940,24.77,277.54,11,image-10,sub-11,2-column,-,-,4.3,1.07
1,941,25.82,278.43,4,image-10,sub-11,2-column,-,-,1.38,1.38
2,946,33.97,242.07,5,image-10,sub-11,2-column,-,-,10.42,5.21
6,949,56.96,276.88,16,image-10,sub-11,2-column,-,-,14.73,2.46
2,951,59.86,275.37,5,image-10,sub-11,2-column,-,-,11.48,5.74
3,954,73.26,276.38,6,image-10,sub-11,2-column,-,-,7.22,2.41
15,957,79.83,237.29,44,image-10,sub-11,2-column,-,-,2.89,0.19
3,959,69.11,277.09,8,image-10,sub-11,2-column,-,-,1.24,0.41
2,960,78.96,277.42,6,image-10,sub-11,2-column,-,-,9.86,4.93
9,963,40.22,281.91,18,image-10,sub-11,2-column,-,-,17.81,1.98
2,967,68.62,281.69,7,image-10,sub-11,2-column,-,-,14.3,7.15
5,971,23.17,286.92,16,image-10,sub-11,2-column,-,-,3.07,0.61
2,975,46.62,249.65,7,image-10,sub-11,2-column,S2,Figure,12.69,6.34
2,979,24.06,289.56,5,image-10,sub-11,2-column,-,-,12.26,6.13
2,980,23.5,290.13,4,image-10,sub-11,2-column,-,-,0.8,0.4
2,983,36.31,238.57,6,image-10,sub-11,2-column,-,-,10.84,5.42
7,987,79.06,242.46,19,image-10,sub-11,2-column,-,-,10.7,1.53
4,989,48.6,239.54,11,image-10,sub-11,2-column,-,-,14.27,3.57
3,992,36.08,284.43,8,image-10,sub-11,2-column,-,-,4.06,1.35
3,997,57.27,285.1,10,image-10,sub-11,2-column,-,-,6.13,2.04
5,999,63.5,285.55,13,image-10,sub-11,2-column,-,-,13.32,2.66
2,1015,126.25,133.54,4,image-10,sub-11,2-column,-,-,5.52,2.76
4,1018,149.62,76.55,7,image-10,sub-11,2-column,-,-,11.51,2.88
2,1021,63.41,149.44,7,image-10,sub-11,2-column,-,-,8.72,4.36
7,1030,125.52,72.75,18,image-10,sub-11,2-column,-,-,14.4,2.06
4,1043,130.31,98.27,7,image-10,sub-11,2-column,-,-,15.97,3.99
34,1045,123.58,111.6,4,image-10,sub-11,2-column,-,-,12.17,0.36
4,1052,90.71,146.57,10,image-10,sub-11,2-column,-,-,9.95,2.49
3,1058,90.64,153.08,4,image-10,sub-11,2-column,-,-,2.95,0.98
11,1061,59.26,166.5,15,image-10,sub-11,2-column,-,-,4.02,0.37
7,1068,90.69,189.25,8,image-10,sub-11,2-column,-,-,14.35,2.05
3,1072,101.81,181.03,5,image-10,sub-11,2-column,-,-,15.61,5.2
15,1075,94.17,193.9,12,image-10,sub-11,2-column,-,-,13.07,0.87
12,1077,89.0,206.27,7,image-10,sub-11,2-column,-,-,16.9,1.41
14,1084,128.02,210.99,38,image-10,sub-11,2-column,-,-,19.04,1.36
6,1088,88.59,215.17,13,image-10,sub-11,2-column,-,-,14.66,2.44
2,1095,130.79,101.36,4,image-10,sub-11,2-column,-,-,11.23,5.62
7,1099,157.17,113.77,21,image-10,sub-11,2-column,-,-,9.91,1.42
2,1102,121.38,153.9,5,image-10,sub-11,2-column,-,-,9.61,4.8
5,1105,140.22,117.71,12,image-10,sub-11,2-column,-,-,9.08,1.82
3,1114,137.04,157.92,9,image-10,sub-11,2-column,-,-,19.76,6.59
4,1120,119.5,169.44,10,image-10,sub-11,2-column,-,-,7.4,1.85
5,1123,128.51,165.39,15,image-10,sub-11,2-column,-,-,14.72,2.94
3,1126,122.55,161.85,9,image-10,sub-11,2-column,-,-,12.02,4.01
5,1132,165.82,161.82,13,image-10,sub-11,2-column,-,-,10.51,2.1
2,1135,117.54,167.01,5,image-10,sub-11,2-column,-,-,6.51,3.25
4,1139,118.72,166.95,10,image-10,sub-11,2-column,-,-,11.07,2.77
2,1140,129.52,167.27,6,image-10,sub-11,2-column,-,-,10.8,5.4
6,1145,123.35,169.85,15,image-10,sub-11,2-column,-,-,13.13,2.19
3,1152,121.87,173.52,7,image-10,sub-11,2-column,-,-,12.83,4.28
5,1155,142.72,172.96,14,image-10,sub-11,2-column,-,-,16.12,3.22
4,1158,157.08,171.76,9,image-10,sub-11,2-column,-,-,12.14,3.04
6,1161,127.34,178.34,9,image-10,sub-11,2-column,-,-,18.29,3.05
1,1168,108.65,194.74,4,image-10,sub-11,2-column,-,-,3.22,3.22
4,1169,115.83,184.86,11,image-10,sub-11,2-column,-,-,12.21,3.05
2,1174,112.41,185.09,6,image-10,sub-11,2-column,-,-,8.63,4.32
3,1178,131.44,189.95,10,image-10,sub-11,2-column,-,-,18.11,6.04
5,1189,113.09,198.78,10,image-10,sub-11,2-column,-,-,8.14,1.63
13,1190,116.22,201.29,36,image-10,sub-11,2-column,-,-,4.01,0.31
4,1197,123.1,204.12,10,image-10,sub-11,2-column,-,-,11.37,2.84
5,1203,121.42,210.89,14,image-10,sub-11,2-column,-,-,10.66,2.13
2,1209,173.25,212.41,4,image-10,sub-11,2-column,-,-,9.56,4.78
3,1211,121.48,214.23,8,image-10,sub-11,2-column,-,-,14.33,4.78
5,1215,139.66,212.24,14,image-10,sub-11,2-column,-,-,9.25,1.85
14,1218,147.95,214.33,41,image-10,sub-11,2-column,-,-,8.25,0.59
5,1222,128.82,218.13,15,image-10,sub-11,2-column,S2,Body,15.06,3.01
12,1228,111.83,218.87,29,image-10,sub-11,2-column,-,-,3.44,0.29
5,1231,135.18,222.11,13,image-10,sub-11,2-column,-,-,12.86,2.57
2,1236,120.75,222.58,6,image-10,sub-11,2-column,-,-,11.89,5.95
3,1242,156.48,221.99,8,image-10,sub-11,2-column,-,-,1.55,0.52
4,1243,151.84,220.99,12,image-10,sub-11,2-column,-,-,4.75,1.19
4,1247,141.59,233.43,12,image-10,sub-11,2-column,-,-,11.26,2.81
6,1249,141.06,206.15,19,image-10,sub-11,2-column,-,-,11.02,1.84
3,1250,145.53,212.86,8,image-10,sub-11,2-column,-,-,8.06,2.69
2,1253,154.46,251.78,6,image-10,sub-11,2-column,-,-,6.82,3.41
5,1256,171.06,248.93,12,image-10,sub-11,2-column,-,-,13.57,2.71
6,1258,178.87,245.03,18,image-10,sub-11,2-column,-,-,11.96,1.99
3,1260,113.23,248.56,8,image-10,sub-11,2-column,-,-,6.07,2.02
4,1261,126.31,249.03,11,image-10,sub-11,2-column,-,-,13.09,3.27
4,1263,127.25,245.32,13,image-10,sub-11,2-column,-,-,10.66,2.67
3,1269,118.63,252.72,8,image-10,sub-11,2-column,-,-,8.91,2.97
3,1275,121.78,252.75,7,image-10,sub-11,2-column,-,-,9.6,3.2
4,1297,118.13,266.47,9,image-10,sub-11,2-column,-,-,4.78,1.2
4,1300,137.32,265.57,9,image-10,sub-11,2-column,-,-,15.23,3.81
2,1306,125.62,277.59,5,image-10,sub-11,2-column,-,-,11.8,5.9
3,1313,173.48,274.92,7,image-10,sub-11,2-column,-,-,9.58,3.19
3,1316,126.26,278.71,8,image-10,sub-11,2-column,-,-,11.79,3.93
2,1319,136.52,282.34,5,image-10,sub-11,2-column,-,-,5.64,2.82
13,1327,92.47,150.29,8,image-11,sub-11,2-column,-,-,11.01,0.85
2,1332,154.45,115.94,4,image-11,sub-11,2-column,-,-,5.02,2.51
6,1334,59.16,76.08,12,image-11,sub-11,2-column,-,-,9.59,1.6
6,1345,50.81,87.77,11,image-11,sub-11,2-column,-,-,8.35,1.39
6,1350,49.07,94.46,7,image-11,sub-11,2-column,-,-,18.07,3.01
4,1354,54.84,97.48,12,image-11,sub-11,2-column,-,-,16.64,4.16
3,1362,57.87,67.0,6,image-11,sub-11,2-column,-,-,14.66,4.89
3,1366,29.4,65.6,7,image-11,sub-11,2-column,-,-,12.79,4.26
4,1370,31.54,64.72,8,image-11,sub-11,2-column,-,-,17.83,4.46
3,1377,33.41,69.92,10,image-11,sub-11,2-column,-,-,10.33,3.44
6,1383,39.66,75.56,5,image-11,sub-11,2-column,-,-,15.17,2.53
1,1391,26.77,124.96,4,image-11,sub-11,2-column,-,-,10.15,10.15
2,1392,45.61,126.41,5,image-11,sub-11,2-column,-,-,18.9,9.45
4,1397,54.66,103.85,11,image-11,sub-11,2-column,-,-,10.44,2.61
2,1403,36.92,102.44,5,image-11,sub-11,2-column,-,-,14.51,7.25
5,1408,82.71,101.78,13,image-11,sub-11,2-column,-,-,14.18,2.84
3,1410,30.82,105.65,11,image-11,sub-11,2-column,-,-,10.16,3.39
3,1417,34.19,110.43,7,image-11,sub-11,2-column,-,-,7.08,2.36
4,1424,31.99,112.38,11,image-11,sub-11,2-column,-,-,11.13,2.78
11,1429,37.62,115.29,32,image-11,sub-11,2-column,-,-,15.45,1.4
3,1435,31.86,121.06,9,image-11,sub-11,2-column,-,-,8.87,2.96
3,1442,19.74,120.74,5,image-11,sub-11,2-column,-,-,3.99,1.33
5,1452,42.46,129.92,13,image-11,sub-11,2-column,-,-,14.25,2.85
12,1456,66.59,131.39,34,image-11,sub-11,2-column,-,-,14.07,1.17
2,1463,24.77,135.1,5,image-11,sub-11,2-column,S2,Formula,2.99,1.5
2,1464,36.18,132.71,4,image-11,sub-11,2-column,-,-,11.66,5.83
2,1469,34.61,135.93,7,image-11,sub-11,2-column,-,-,11.86,5.93
7,1476,36.04,133.88,19,image-11,sub-11,2-column,-,-,9.92,1.42
5,1479,50.58,138.91,9,image-11,sub-11,2-column,-,-,15.72,3.14
7,1481,26.81,141.31,17,image-11,sub-11,2-column,-,-,3.26,0.47
19,1482,36.85,141.56,51,image-11,sub-11,2-column,-,-,10.04,0.53
2,1489,73.11,110.18,4,image-11,sub-11,2-column,-,-,6.42,3.21
2,1490,82.77,109.17,4,image-11,sub-11,2-column,-,-,9.71,4.86
6,1492,80.09,95.74,18,image-11,sub-11,2-column,-,-,9.94,1.66
2,1495,74.57,127.19,4,image-11,sub-11,2-column,S2,Body,10.43,5.21
5,1497,81.46,135.31,14,image-11,sub-11,2-column,-,-,15.3,3.06
4,1499,39.33,143.39,10,image-11,sub-11,2-column,-,-,17.36,4.34
10,1501,43.8,144.77,28,image-11,sub-11,2-column,-,-,10.97,1.1
7,1507,49.0,167.05,18,image-11,sub-11,2-column,-,-,19.85,2.84
7,1508,66.68,172.85,20,image-11,sub-11,2-column,-,-,18.61,2.66
9,1518,30.14,196.66,22,image-11,sub-11,2-column,-,-,9.44,1.05
4,1524,51.36,216.83,11,image-11,sub-11,2-column,-,-,9.88,2.47
11,1529,90.2,216.41,31,image-11,sub-11,2-column,-,-,13.94,1.27
3,1532,36.11,229.62,4,image-11,sub-11,2-column,-,-,11.34,3.78
16,1536,44.24,239.84,49,image-11,sub-11,2-column,-,-,10.84,0.68
11,1537,57.24,237.21,30,image-11,sub-11,2-column,-,-,13.26,1.21
4,1544,29.75,259.5,10,image-11,sub-11,2-column,-,-,9.93,2.48
4,1548,39.89,263.86,6,image-11,sub-11,2-column,-,-,15.36,3.84
2,1555,62.65,266.94,6,image-11,sub-11,2-column,-,-,8.93,4.46
3,1560,55.1,185.71,4,image-11,sub-11,2-column,-,-,7.69,2.56
2,1561,67.14,186.86,4,image-11,sub-11,2-column,-,-,12.09,6.04
52,1567,144.23,102.41,14,image-11,sub-11,2-column,-,-,0.97,0.02
46,1568,128.2,108.13,14,image-11,sub-11,2-column,-,-,17.02,0.37
28,1572,123.74,117.29,11,image-11,sub-11,2-column,-,-,11.16,0.4
48,1577,118.0,126.27,7,image-11,sub-11,2-column,-,-,3.06,0.06
5,1583,154.61,142.22,11,image-11,sub-11,2-column,-,-,13.11,2.62
10,1588,145.3,72.2,4,image-11,sub-11,2-column,-,-,18.27,1.83
2,1591,155.07,162.98,5,image-11,sub-11,2-column,-,-,16.01,8.01
3,1594,123.48,172.28,10,image-11,sub-11,2-column,-,-,13.36,4.45
4,1597,128.3,169.94,10,image-11,sub-11,2-column,-,-,6.0,1.5
4,1604,118.03,168.99,11,image-11,sub-11,2-column,-,-,9.25,2.31
9,1611,126.53,169.49,24,image-11,sub-11,2-column,-,-,15.37,1.71
3,1618,117.64,172.29,7,image-11,sub-11,2-column,-,-,9.73,3.24
2,1622,125.85,169.87,5,image-11,sub-11,2-column,-,-,8.39,4.2
3,1628,117.7,169.74,6,image-11,sub-11,2-column,-,-,10.61,3.54
3,1630,119.5,171.46,8,image-11,sub-11,2-column,-,-,8.54,2.85
2,1638,169.81,171.32,6,image-11,sub-11,2-column,-,-,12.49,6.25
4,1640,123.84,169.84,5,image-11,sub-11,2-column,-,-,11.98,3.0
3,1643,129.36,166.85,8,image-11,sub-11,2-column,-,-,12.71,4.24
6,1647,133.33,197.08,17,image-11,sub-11,2-column,-,-,2.05,0.34
5,1649,136.2,194.4,13,image-11,sub-11,2-column,-,-,9.79,1.96
7,1651,138.45,192.62,18,image-11,sub-11,2-column,-,-,13.46,1.92
5,1657,127.93,194.66,14,image-11,sub-11,2-column,-,-,13.19,2.64
3,1659,132.25,193.94,9,image-11,sub-11,2-column,-,-,12.67,4.22
3,1665,117.43,196.4,8,image-11,sub-11,2-column,-,-,9.22,3.07
3,1670,150.47,194.03,8,image-11,sub-11,2-column,-,-,16.1,5.37
4,1674,123.91,199.58,11,image-11,sub-11,2-column,-,-,15.28,3.82
5,1676,124.38,200.06,14,image-11,sub-11,2-column,-,-,12.93,2.59
3,1688,118.64,205.83,8,image-11,sub-11,2-column,-,-,9.0,3.0
3,1695,105.88,202.92,5,image-11,sub-11,2-column,-,-,11.45,3.82
3,1696,110.53,203.94,4,image-11,sub-11,2-column,-,-,4.76,1.59
6,1700,121.74,210.05,17,image-11,sub-11,2-column,-,-,11.21,1.87
3,1702,127.8,219.12,7,image-11,sub-11,2-column,-,-,15.57,5.19
5,1707,158.94,217.39,13,image-11,sub-11,2-column,-,-,11.53,2.31
5,1710,175.93,216.26,12,image-11,sub-11,2-column,-,-,13.53,2.71
5,1712,116.57,222.28,14,image-11,sub-11,2-column,-,-,10.56,2.11
4,1720,114.76,214.79,9,image-11,sub-11,2-column,-,-,10.39,2.6
4,1727,171.66,229.15,11,image-11,sub-11,2-column,-,-,13.73,3.43
3,1729,116.77,230.86,8,image-11,sub-11,2-column,-,-,11.19,3.73
4,1735,137.9,215.53,4,image-11,sub-11,2-column,-,-,5.42,1.35
4,1742,134.31,246.67,10,image-11,sub-11,2-column,-,-,11.88,2.97
6,1748,123.56,248.5,18,image-11,sub-11,2-column,-,-,9.78,1.63
4,1755,124.73,230.44,10,image-11,sub-11,2-column,-,-,13.18,3.29
5,1758,174.44,244.39,8,image-11,sub-11,2-column,-,-,13.79,2.76
2,1761,121.2,250.98,7,image-11,sub-11,2-column,-,-,10.33,5.17
2,1769,110.68,250.46,5,image-11,sub-11,2-column,-,-,8.45,4.22
4,1772,111.23,255.0,11,image-11,sub-11,2-column,-,-,10.11,2.53
3,1780,122.43,255.9,7,image-11,sub-11,2-column,-,-,9.85,3.28
2,1786,117.32,261.45,6,image-11,sub-11,2-column,-,-,8.1,4.05
3,1792,124.4,271.34,9,image-11,sub-11,2-column,-,-,10.21,3.4
4,1798,127.7,273.88,10,image-11,sub-11,2-column,-,-,15.39,3.85
3,1804,128.57,276.95,7,image-11,sub-11,2-column,-,-,15.91,5.3
6,1807,125.45,172.79,9,image-12,sub-11,2-column,S3,References,19.86,3.31
5,1813,138.75,214.5,5,image-12,sub-11,2-column,S3,References,13.53,2.71
7,1818,111.49,221.67,13,image-12,sub-11,2-column,S3,References,18.67,2.67
10,1822,51.8,78.29,16,image-12,sub-11,2-column,S3,References,19.38,1.94
7,1828,66.7,76.59,17,image-12,sub-11,2-column,S3,References,5.99,0.86
2,1831,29.25,93.34,4,image-12,sub-11,2-column,S3,References,9.11,4.55
29,1832,35.77,96.32,10,image-12,sub-11,2-column,S3,References,7.17,0.25
5,2,54.1,35.8,16,image-09,sub-15,2-column,S1,Introduction,13.5,2.7
6,10,135.9,63.86,16,image-09,sub-15,2-column,S1,Introduction,10.79,1.8
3,13,27.23,80.21,6,image-09,sub-15,2-column,S1,Introduction,19.3,6.43
3,14,27.06,85.64,9,image-09,sub-15,2-column,S1,Introduction,5.43,1.81
3,15,35.1,85.93,7,image-09,sub-15,2-column,S1,Introduction,8.05,2.68
9,17,25.5,84.95,27,image-09,sub-15,2-column,S1,Introduction,2.16,0.24
8,18,41.54,90.34,21,image-09,sub-15,2-column,S1,Introduction,16.92,2.12
2,23,23.6,92.86,5,image-09,sub-15,2-column,S1,Introduction,6.25,3.13
3,24,31.86,90.98,8,image-09,sub-15,2-column,S1,Introduction,8.47,2.82
2,26,32.25,90.14,6,image-09,sub-15,2-column,S1,Introduction,10.9,5.45
3,32,37.02,96.4,7,image-09,sub-15,2-column,S1,Introduction,11.58,3.86
3,39,22.6,103.65,8,image-09,sub-15,2-column,S1,Introduction,9.51,3.17
5,40,35.18,102.14,12,image-09,sub-15,2-column,S1,Introduction,12.67,2.53
4,47,29.17,106.5,12,image-09,sub-15,2-column,S1,Introduction,8.86,2.21
4,55,37.4,107.86,11,image-09,sub-15,2-column,S1,Introduction,13.59,3.4
4,60,37.09,113.65,12,image-09,sub-15,2-column,S1,Introduction,11.83,2.96
4,63,48.19,112.19,10,image-09,sub-15,2-column,S1,Introduction,8.63,2.16
3,70,34.05,120.78,7,image-09,sub-15,2-column,S1,Introduction,9.86,3.29
4,79,88.98,123.45,10,image-09,sub-15,2-column,S1,Introduction,14.69,3.67
3,81,40.4,127.81,6,image-09,sub-15,2-column,S1,Introduction,12.71,4.24
2,87,21.55,131.82,5,image-09,sub-15,2-column,S1,Introduction,6.68,3.34
4,88,29.89,130.78,11,image-09,sub-15,2-column,S1,Introduction,8.4,2.1
7,96,34.6,133.69,20,image-09,sub-15,2-column,S1,Introduction,11.61,1.66
2,104,22.63,138.09,6,image-09,sub-15,2-column,S1,Introduction,7.91,3.96
4,108,38.39,139.04,11,image-09,sub-15,2-column,S1,Introduction,12.7,3.17
4,115,30.0,142.56,11,image-09,sub-15,2-column,S1,Introduction,5.38,1.34
3,122,37.26,146.9,7,image-09,sub-15,2-column,S1,Introduction,13.63,4.54
6,128,32.7,149.8,17,image-09,sub-15,2-column,S1,Introduction,8.46,1.41
4,135,37.84,153.2,9,image-09,sub-15,2-column,S1,Introduction,12.2,3.05
4,139,44.35,156.13,11,image-09,sub-15,2-column,S1,Introduction,14.29,3.57
2,145,36.28,160.05,7,image-09,sub-15,2-column,S1,Introduction,14.32,7.16
2,151,36.97,167.18,5,image-09,sub-15,2-column,S1,Abstract,13.99,7.0
3,156,78.04,162.85,8,image-09,sub-15,2-column,S1,Introduction,14.65,4.88
4,158,27.22,169.95,7,image-09,sub-15,2-column,S1,Introduction,3.59,0.9
6,168,44.65,178.87,16,image-09,sub-15,2-column,S1,Introduction,19.0,3.17
2,171,26.37,192.81,5,image-09,sub-15,2-column,S1,Introduction,10.42,5.21
2,172,39.89,179.76,6,image-09,sub-15,2-column,S1,Introduction,18.79,9.39
2,175,21.06,250.01,5,image-09,sub-15,2-column,S1,Introduction,9.2,4.6
2,185,23.61,204.02,6,image-09,sub-15,2-column,S1,Introduction,5.93,2.96
4,186,27.41,202.63,9,image-09,sub-15,2-column,S1,Introduction,4.05,1.01
5,197,35.83,205.13,11,image-09,sub-15,2-column,S1,Introduction,9.24,1.85
2,204,37.38,210.7,4,image-09,sub-15,2-column,S1,Introduction,12.2,6.1
4,210,80.81,211.25,12,image-09,sub-15,2-column,S1,Introduction,14.28,3.57
2,213,22.94,216.88,7,image-09,sub-15,2-column,S1,Introduction,9.61,4.8
2,214,31.02,215.88,5,image-09,sub-15,2-column,S1,Introduction,8.14,4.07
3,222,23.47,219.57,8,image-09,sub-15,2-column,S1,Introduction,8.61,2.87
2,223,33.05,218.77,7,image-09,sub-15,2-column,S1,Introduction,9.61,4.8
2,227,61.65,218.39,7,image-09,sub-15,2-column,S1,Introduction,10.3,5.15
3,232,38.65,224.31,8,image-09,sub-15,2-column,S1,Introduction,13.67,4.56
2,239,39.78,229.08,7,image-09,sub-15,2-column,S1,Introduction,13.0,6.5
3,246,92.22,124.77,8,image-09,sub-15,2-column,S1,Introduction,10.46,3.49
4,255,130.71,106.17,11,image-09,sub-15,2-column,S1,Introduction,19.22,4.8
9,261,127.18,105.14,25,image-09,sub-15,2-column,S1,Introduction,12.88,1.43
4,263,135.99,103.84,7,image-09,sub-15,2-column,S1,Introduction,14.24,3.56
5,269,120.82,109.83,12,image-09,sub-15,2-column,S1,Introduction,7.35,1.47
5,276,122.38,110.94,13,image-09,sub-15,2-column,S1,Introduction,9.98,2.0
3,280,149.2,107.97,7,image-09,sub-15,2-column,S1,Introduction,13.05,4.35
5,284,131.7,113.07,12,image-09,sub-15,2-column,S1,Introduction,17.33,3.47
4,291,118.27,116.65,12,image-09,sub-15,2-column,S1,Introduction,6.3,1.57
3,299,175.61,114.64,9,image-09,sub-15,2-column,S1,Introduction,11.67,3.89
3,301,113.1,119.49,7,image-09,sub-15,2-column,S1,Introduction,11.96,3.99
4,302,121.91,113.83,11,image-09,sub-15,2-column,S1,Introduction,10.47,2.62
2,305,128.4,117.44,6,image-09,sub-15,2-column,S1,Introduction,9.45,4.72
2,311,119.33,124.8,6,image-09,sub-15,2-column,S1,Introduction,7.11,3.56
2,322,124.15,120.55,5,image-09,sub-15,2-column,S1,Introduction,11.76,5.88
3,324,129.76,124.3,10,image-09,sub-15,2-column,S1,Introduction,7.16,2.39
2,327,142.01,124.27,5,image-09,sub-15,2-column,S1,Introduction,13.14,6.57
5,333,131.77,124.17,14,image-09,sub-15,2-column,S1,Introduction,17.99,3.6
5,340,117.16,127.8,14,image-09,sub-15,2-column,S1,Introduction,5.8,1.16
2,348,117.77,137.93,5,image-09,sub-15,2-column,S1,Introduction,1.46,0.73
4,349,137.27,137.48,12,image-09,sub-15,2-column,S1,Introduction,19.51,4.88
4,354,120.84,143.84,13,image-09,sub-15,2-column,S1,Introduction,10.12,2.53
5,361,122.99,145.23,14,image-09,sub-15,2-column,S1,Introduction,10.43,2.09
3,369,175.19,145.33,6,image-09,sub-15,2-column,S1,Introduction,11.75,3.92
2,372,122.51,150.58,6,image-09,sub-15,2-column,S1,Introduction,12.1,6.05
3,380,183.8,149.98,8,image-09,sub-15,2-column,S1,Introduction,12.17,4.06
1,382,183.42,151.8,4,image-09,sub-15,2-column,S1,Introduction,8.59,8.59
3,384,109.11,155.81,7,image-09,sub-15,2-column,S1,Introduction,9.31,3.1
4,385,121.72,154.55,11,image-09,sub-15,2-column,S1,Introduction,12.67,3.17
3,393,111.92,159.47,8,image-09,sub-15,2-column,S1,Introduction,8.29,2.76
2,394,122.32,157.83,6,image-09,sub-15,2-column,S1,Introduction,10.53,5.26
3,402,123.19,161.69,6,image-09,sub-15,2-column,S1,Introduction,8.52,2.84
2,411,107.55,172.73,5,image-09,sub-15,2-column,S1,Introduction,13.47,6.74
3,412,122.72,172.63,7,image-09,sub-15,2-column,S1,Introduction,15.17,5.06
3,414,122.69,183.94,8,image-09,sub-15,2-column,S1,Introduction,12.98,4.33
3,416,126.58,186.81,8,image-09,sub-15,2-column,S1,Introduction,12.97,4.32
2,420,158.29,193.87,4,image-09,sub-15,2-column,S1,Introduction,10.67,5.33
2,424,131.91,191.75,6,image-09,sub-15,2-column,S1,Introduction,13.41,6.71
4,427,130.2,194.83,12,image-09,sub-15,2-column,S1,Introduction,14.6,3.65
1,433,127.49,198.31,4,image-09,sub-15,2-column,S1,Introduction,13.75,13.75
5,435,130.63,196.03,15,image-09,sub-15,2-column,S1,Introduction,9.36,1.87
2,443,128.71,200.11,6,image-09,sub-15,2-column,S1,Introduction,12.82,6.41
6,449,181.86,196.51,17,image-09,sub-15,2-column,S1,Introduction,8.45,1.41
2,451,112.69,205.19,4,image-09,sub-15,2-column,S1,Introduction,7.8,3.9
4,452,121.17,199.83,10,image-09,sub-15,2-column,S1,Introduction,10.03,2.51
4,459,135.88,206.58,11,image-09,sub-15,2-column,S1,Introduction,15.9,3.98
2,462,152.11,206.86,6,image-09,sub-15,2-column,S1,Introduction,8.47,4.24
2,465,164.67,207.8,5,image-09,sub-15,2-column,S1,Introduction,12.76,6.38
1,468,112.4,213.55,4,image-09,sub-15,2-column,S1,Introduction,7.66,7.66
7,469,122.07,208.93,12,image-09,sub-15,2-column,S1,Introduction,10.72,1.53
4,476,124.32,215.0,11,image-09,sub-15,2-column,S1,Introduction,7.11,1.78
2,479,128.14,216.72,6,image-09,sub-15,2-column,S1,Introduction,8.78,4.39
2,481,129.67,218.3,6,image-09,sub-15,2-column,S1,Introduction,12.15,6.08
4,488,123.31,222.59,10,image-09,sub-15,2-column,S1,Introduction,10.08,2.52
4,495,127.11,228.41,11,image-09,sub-15,2-column,S1,Introduction,12.03,3.01
5,502,181.13,230.8,14,image-09,sub-15,2-column,S1,Introduction,10.85,2.17
4,504,125.86,232.51,13,image-09,sub-15,2-column,S1,Introduction,12.56,3.14
3,510,132.39,236.81,8,image-09,sub-15,2-column,S1,Introduction,18.47,6.16
3,522,125.44,240.18,8,image-09,sub-15,2-column,S1,Introduction,11.51,3.84
2,525,152.48,239.46,5,image-09,sub-15,2-column,S1,Introduction,11.64,5.82
3,531,113.66,246.02,6,image-09,sub-15,2-column,S1,Introduction,7.05,2.35
2,532,121.78,244.83,7,image-09,sub-15,2-column,S1,Introduction,8.21,4.11
5,539,112.8,248.86,13,image-09,sub-15,2-column,S1,Introduction,10.45,2.09
2,540,125.7,247.79,5,image-09,sub-15,2-column,S1,Introduction,12.94,6.47
3,544,160.83,248.03,7,image-09,sub-15,2-column,S1,Introduction,18.59,6.2
